law,data_seed,init,family,region,event,n,rep,estimate,particle_error,total_error,ess,reference_qualified,oracle_qualified
heavy_tailed,202,1701,gaussian_rank2,extrapolated,common,128,0,0.2192564104412375,-0.1141046213495305,-0.5167998054714142,2.393617143312463,False,False
heavy_tailed,202,1701,gaussian_rank2,extrapolated,common,128,1,0.1820530913101789,-0.1513079404805891,-0.5540031246024729,2.933643972038726,False,False
heavy_tailed,202,1701,gaussian_rank2,extrapolated,common,128,2,0.0427963812697605,-0.2905646505210075,-0.6932598346428913,2.6754725360727223,False,False
heavy_tailed,202,1701,gaussian_rank2,extrapolated,common,512,0,0.2127002741482688,-0.1206607576424992,-0.5233559417643829,2.13707269614042,False,False
heavy_tailed,202,1701,gaussian_rank2,extrapolated,common,512,1,0.1705684474359024,-0.1627925843548656,-0.5654877684767494,2.58193211819791,False,False
heavy_tailed,202,1701,gaussian_rank2,extrapolated,common,512,2,-0.0459490892537301,-0.3793101210444982,-0.782005305166382,6.780220833602676,False,False
heavy_tailed,202,1701,gaussian_rank2,extrapolated,rare,128,0,0.3661591313224154,-0.0056388971726562,-0.0386620827081952,18.037192018086152,True,True
heavy_tailed,202,1701,gaussian_rank2,extrapolated,rare,128,1,0.2233656300510981,-0.1484323984439735,-0.1814555839795125,21.32920788011606,True,True
heavy_tailed,202,1701,gaussian_rank2,extrapolated,rare,128,2,0.3682664319872204,-0.0035315965078512,-0.0365547820433902,19.613018631567527,True,True
heavy_tailed,202,1701,gaussian_rank2,extrapolated,rare,512,0,0.4029584819110052,0.0311604534159335,-0.0018627321196054,48.25182791452197,True,True
heavy_tailed,202,1701,gaussian_rank2,extrapolated,rare,512,1,0.4344699348355141,0.0626719063404424,0.0296487208049034,54.37847159524413,True,True
heavy_tailed,202,1701,gaussian_rank2,extrapolated,rare,512,2,0.4153816541606034,0.0435836256655318,0.0105604401299927,48.595030561147034,True,True
bimodal,101,2903,flow,central,common,128,0,0.8383246351652506,-0.0243331487957064,-0.1290644019655853,70.26109967456146,True,True
bimodal,101,2903,flow,central,common,128,1,0.9181873133157789,0.0555295293548216,-0.0492017238150571,64.76751728394443,True,True
bimodal,101,2903,flow,central,common,128,2,0.8615114708051586,-0.0011463131557984,-0.1058775663256773,70.33089938363702,True,True
bimodal,101,2903,flow,central,common,512,0,0.8559288742569288,-0.0067289097040282,-0.1114601628739071,254.25611911993337,True,True
bimodal,101,2903,flow,central,common,512,1,0.898421768057865,0.0357639840969079,-0.0689672690729709,266.15868751002756,True,True
bimodal,101,2903,flow,central,common,512,2,0.8741939308093929,0.0115361468484358,-0.093195106321443,280.8467728071716,True,True
bimodal,101,2903,flow,central,rare,128,0,0.0699274893024102,-0.2095938327288056,-0.1171376909483387,2.5781113591844225,False,False
bimodal,101,2903,flow,central,rare,128,1,0.1104921408178667,-0.1690291812133491,-0.0765730394328822,1.1081704816960989,False,False
bimodal,101,2903,flow,central,rare,128,2,0.046863369482662,-0.2326579525485538,-0.1402018107680869,6.553735732285311,False,False
bimodal,101,2903,flow,central,rare,512,0,0.2215424339253477,-0.057978888105868,0.0344772536745988,1.6458524505229917,False,False
bimodal,101,2903,flow,central,rare,512,1,0.0065821362064734,-0.2729391858247424,-0.1804830440442755,2.3049229506093334,False,False
bimodal,101,2903,flow,central,rare,512,2,0.0937450007099141,-0.1857763213213017,-0.0933201795408348,2.3839725666244993,False,False
bimodal,101,2903,flow,boundary,common,128,0,0.8025066532084751,0.0109030127982725,0.1868413382109152,6.502367402020022,True,True
bimodal,101,2903,flow,boundary,common,128,1,0.6875715712605877,-0.1040320691496149,0.0719062562630277,4.245664962700501,True,True
bimodal,101,2903,flow,boundary,common,128,2,0.9301874071570172,0.1385837667468147,0.3145220921594573,5.6932042545200146,True,True
bimodal,101,2903,flow,boundary,common,512,0,0.7107220999022937,-0.0808815405079088,0.0950567849047338,26.966459124663174,True,True
bimodal,101,2903,flow,boundary,common,512,1,0.9916096326356608,0.2000059922254583,0.375944317638101,21.772064651966243,True,True
bimodal,101,2903,flow,boundary,common,512,2,0.8177108150673462,0.0261071746571436,0.2020455000697862,25.7447406720185,True,True
bimodal,101,2903,flow,boundary,rare,128,0,0.1379432988250777,-0.0266417691247014,-0.0531387920158208,8.441758427873642,True,True
bimodal,101,2903,flow,boundary,rare,128,1,0.2623680243004427,0.0977829563506635,0.0712859334595441,2.4037329415927977,True,True
bimodal,101,2903,flow,boundary,rare,128,2,0.0761961442547687,-0.0883889236950104,-0.1148859465861298,7.723958214851928,True,True
bimodal,101,2903,flow,boundary,rare,512,0,0.072743856774863,-0.0918412111749161,-0.1183382340660355,43.4311349138056,True,True
bimodal,101,2903,flow,boundary,rare,512,1,0.1098324488168587,-0.0547526191329204,-0.0812496420240398,24.59835411262196,True,True
bimodal,101,2903,flow,boundary,rare,512,2,0.1919814061496858,0.0273963381999066,0.0008993153087872,24.76094737821371,True,True
bimodal,101,2903,flow,extrapolated,common,128,0,0.0472033289271166,-0.5196423860409272,-0.8006781514001886,1.7765976099029193,True,True
bimodal,101,2903,flow,extrapolated,common,128,1,1.1697475197443996,0.6029018047763558,0.3218660394170943,1.6084287108852084,True,True
bimodal,101,2903,flow,extrapolated,common,128,2,0.9725809071544378,0.405735192186394,0.1246994268271325,1.469436663546084,True,True
bimodal,101,2903,flow,extrapolated,common,512,0,0.5763689370873588,0.009523222119315,-0.2715125432399464,3.0957267630483387,True,True
bimodal,101,2903,flow,extrapolated,common,512,1,-0.0268292420940048,-0.5936749570620486,-0.8747107224213101,2.9979010450264933,True,True
bimodal,101,2903,flow,extrapolated,common,512,2,-0.0115420606838164,-0.5783877756518603,-0.8594235410111217,1.9105944297739073,True,True
bimodal,101,2903,flow,extrapolated,rare,128,0,0.2190375141637885,-0.0160877764911259,0.0360807033676215,23.93412483681761,True,True
bimodal,101,2903,flow,extrapolated,rare,128,1,0.2295247229251218,-0.0056005677297926,0.0465679121289547,28.42691257277762,True,True
bimodal,101,2903,flow,extrapolated,rare,128,2,0.2616559457685126,0.026530655113598,0.0786991349723455,23.110241549712725,True,True
bimodal,101,2903,flow,extrapolated,rare,512,0,0.1753869925272777,-0.0597382981276367,-0.0075698182688893,109.9621719370657,True,True
bimodal,101,2903,flow,extrapolated,rare,512,1,0.2119727288148092,-0.0231525618401053,0.0290159180186421,85.2811743603805,True,True
bimodal,101,2903,flow,extrapolated,rare,512,2,0.1747322574163192,-0.0603930332385952,-0.0082245533798478,86.73509129542492,True,True
bimodal,101,1701,student_rank2,central,common,128,0,0.663277252524707,-0.0128233877714037,-0.3041117846061288,65.93122044241727,True,True
bimodal,101,1701,student_rank2,central,common,128,1,0.6779754642337723,0.0018748239376614,-0.2894135728970636,74.46941941322405,True,True
bimodal,101,1701,student_rank2,central,common,128,2,0.672172311547043,-0.0039283287490677,-0.2952167255837928,69.8082448514326,True,True
bimodal,101,1701,student_rank2,central,common,512,0,0.6451143599196912,-0.0309862803764195,-0.3222746772111446,295.38242076450143,True,True
bimodal,101,1701,student_rank2,central,common,512,1,0.6615090470426815,-0.0145915932534292,-0.3058799900881543,284.5165231905913,True,True
bimodal,101,1701,student_rank2,central,common,512,2,0.6970011313154656,0.0209004910193547,-0.2703879058153703,276.93731821953804,True,True
bimodal,101,1701,student_rank2,central,rare,128,0,7.855025079228639e-05,-0.9999289221772384,-0.1869866299999566,2.5345390121592164,False,False
bimodal,101,1701,student_rank2,central,rare,128,1,0.0105195355064389,-0.989487936921592,-0.17654564474431,1.2724113813164386,False,False
bimodal,101,1701,student_rank2,central,rare,128,2,0.1594030513467226,-0.8406044210813082,-0.0276621289040263,1.5210506688067982,False,False
bimodal,101,1701,student_rank2,central,rare,512,0,0.1322131993032336,-0.8677942731247972,-0.0548519809475153,2.5849538493177366,False,False
bimodal,101,1701,student_rank2,central,rare,512,1,0.4751696327685195,-0.5248378396595113,0.2881044525177706,1.4143120488820025,False,False
bimodal,101,1701,student_rank2,central,rare,512,2,0.156585387054073,-0.8434220853739578,-0.0304797931966759,2.057968861110249,False,False
bimodal,101,1701,student_rank2,boundary,common,128,0,0.615319870719979,0.0084075872963629,-0.0003454442775809,3.417453670198456,True,True
bimodal,101,1701,student_rank2,boundary,common,128,1,0.4412477718549432,-0.1656645115686728,-0.1744175431426167,2.1258131984040367,True,True
bimodal,101,1701,student_rank2,boundary,common,128,2,1.1104805753573934,0.5035682919337774,0.4948152603598335,2.559944082952789,True,True
bimodal,101,1701,student_rank2,boundary,common,512,0,0.3389664086478331,-0.2679458747757829,-0.2766989063497268,28.97471208200468,True,True
bimodal,101,1701,student_rank2,boundary,common,512,1,0.676491334305402,0.0695790508817859,0.060826019307842,6.315992903610668,True,True
bimodal,101,1701,student_rank2,boundary,common,512,2,0.7729752694667219,0.1660629860431058,0.1573099544691619,6.922191591152038,True,True
bimodal,101,1701,student_rank2,boundary,rare,128,0,0.2043794769363922,-0.5312536964881416,0.0132973860954936,2.811305066944279,True,True
bimodal,101,1701,student_rank2,boundary,rare,128,1,0.0061748299676216,-0.7294583434569122,-0.1849072608732769,1.5056311591959357,True,True
bimodal,101,1701,student_rank2,boundary,rare,128,2,0.6236017509058158,-0.112031422518718,0.4325196600649172,1.1715247640011408,True,True
bimodal,101,1701,student_rank2,boundary,rare,512,0,0.3084464810880973,-0.4271866923364364,0.1173643902471988,12.325456178587878,True,True
bimodal,101,1701,student_rank2,boundary,rare,512,1,0.349930245428623,-0.3857029279959107,0.1588481545877245,11.130825129960032,True,True
bimodal,101,1701,student_rank2,boundary,rare,512,2,0.4090722793963088,-0.3265608940282249,0.2179901885554103,8.904524435619235,True,True
bimodal,101,1701,student_rank2,extrapolated,common,128,0,0.0741248165508479,0.0526817150890897,-0.7737566637764574,15.992963334634837,True,True
bimodal,101,1701,student_rank2,extrapolated,common,128,1,0.3073955459468492,0.2859524444850911,-0.540485934380456,2.8054343366721803,True,True
bimodal,101,1701,student_rank2,extrapolated,common,128,2,0.0682292672840527,0.0467861658222946,-0.7796522130432525,20.794493527236696,True,True
bimodal,101,1701,student_rank2,extrapolated,common,512,0,0.0148940203231853,-0.0065490811385728,-0.8329874600041199,65.3566743880424,True,True
bimodal,101,1701,student_rank2,extrapolated,common,512,1,-0.1125738205698323,-0.1340169220315904,-0.9604553008971376,42.31745980735887,True,True
bimodal,101,1701,student_rank2,extrapolated,common,512,2,0.2475531813214079,0.2261100798596498,-0.6003282990058973,13.848861606381575,True,True
bimodal,101,1701,student_rank2,extrapolated,rare,128,0,0.0451823553111685,0.0428149965526502,-0.1377744554849985,8.77972879749836,False,True
bimodal,101,1701,student_rank2,extrapolated,rare,128,1,0.0035330517257106,0.0011656929671923,-0.1794237590704564,16.48165001733048,False,True
bimodal,101,1701,student_rank2,extrapolated,rare,128,2,0.4775452968151894,0.4751779380566711,0.2945884860190223,6.614918924669782,False,True
bimodal,101,1701,student_rank2,extrapolated,rare,512,0,0.0340707213002817,0.0317033625417634,-0.1488860894958853,49.81620358270114,False,True
bimodal,101,1701,student_rank2,extrapolated,rare,512,1,0.0228932136675144,0.020525854908996,-0.1600635971286526,26.410907321413006,False,True
bimodal,101,1701,student_rank2,extrapolated,rare,512,2,0.0535288325559304,0.0511614737974121,-0.1294279782402366,31.40770380156688,False,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,common,128,0,-0.0186979276307648,-0.0124603235812566,-0.2341562331884238,85.16736608989645,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,common,128,1,-0.0370424809342694,-0.0308048768847612,-0.2525007864919284,85.89544881681941,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,common,128,2,0.0081962587020212,0.0144338627515294,-0.2072620468556377,87.3969185604017,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,common,512,0,0.0099639012194911,0.0162015052689993,-0.2054944043381678,338.13249959345745,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,common,512,1,-0.0062584760368883,-2.0871987380150295e-05,-0.2217167815945473,340.80169968243405,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,common,512,2,0.0089614267327298,0.015199030782238,-0.2064968788249291,339.2721332257292,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,rare,128,0,0.1006693012855853,0.0753451024528938,-0.1143888069698726,1.2489394143445445,False,False
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,rare,128,1,0.0032881744717035,-0.022036024360988,-0.2117699337837545,2.2375403676732204,False,False
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,rare,128,2,0.0167802708448909,-0.0085439279878006,-0.1982778374105671,1.029534201114034,False,False
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,rare,512,0,0.0798043917185698,0.0544801928858782,-0.1352537165368882,2.3714361880745702,False,False
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,rare,512,1,0.040112378522563,0.0147881796898714,-0.1749457297328949,5.780282170536515,False,False
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,rare,512,2,-0.0016628420995675,-0.026987040932259,-0.2167209503550255,1.688332821001257,False,False
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,common,128,0,0.042571287059571,0.0451573250008752,-0.1814182381376056,6.3476071402551835,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,common,128,1,0.0056999751686312,0.0082860131099354,-0.2182895500285454,5.854729572871056,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,common,128,2,0.0124093521220043,0.0149953900633085,-0.2115801730751723,14.438760492309395,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,common,512,0,0.1145206618725558,0.11710669981386,-0.1094688633246207,13.42949602998454,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,common,512,1,0.0182904588530429,0.0208764967943471,-0.2056990663441337,15.669233289817704,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,common,512,2,-0.0537472950877674,-0.0511612571464632,-0.2777368202849441,20.07078626107346,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,rare,128,0,0.1446715550758736,0.1539256454174075,-0.0723111524903686,3.440940044733945,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,rare,128,1,-0.081416763144058,-0.0721626728025241,-0.2983994707103003,5.972304397798996,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,rare,128,2,-0.1601551346552366,-0.1509010443137027,-0.3771378422214789,3.549745083145567,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,rare,512,0,-0.0434750453881303,-0.0342209550465964,-0.2604577529543726,13.69410757872451,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,rare,512,1,0.08542722064621,0.0946813109877439,-0.1315554869200322,6.564465792612717,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,rare,512,2,-0.0715569170240222,-0.0623028266824882,-0.2885396245902645,7.184783988260478,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,common,128,0,-0.0737306191878323,-0.0848664563110803,-0.2965599162698465,7.499637294216691,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,common,128,1,0.1188871505126116,0.1077513133893636,-0.1039421465694026,6.065085730795052,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,common,128,2,-0.1918410727023528,-0.2029769098256008,-0.4146703697843671,3.2670619672499464,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,common,512,0,-0.0503678474066126,-0.0615036845298606,-0.2731971444886268,18.27816880116532,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,common,512,1,-0.2606085597502197,-0.2717443968734677,-0.4834378568322339,17.440626703138708,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,common,512,2,0.097354244295096,0.086218407171848,-0.1254750527869182,9.197506639594886,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,rare,128,0,0.221895855968331,0.2222509752762747,-0.00101190794418,1.6454127711602098,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,rare,128,1,-0.0117050541640361,-0.0113499348560924,-0.2346128180765472,4.608947467487806,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,rare,128,2,-0.1098193161912178,-0.1094641968832742,-0.332727080103729,3.9797382894860913,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,rare,512,0,0.0906951948092872,0.0910503141172309,-0.1322125691032239,6.827316327822213,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,rare,512,1,0.0721398040004005,0.0724949233083442,-0.1507679599121106,10.491934384832456,True,True
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,rare,512,2,0.1614565450517437,0.1618116643596874,-0.0614512188607673,11.011710241283488,True,True
nonlinear_heteroskedastic,101,2903,flow,central,common,128,0,0.2500541984273009,0.0112861873990182,0.0331707298568179,87.6892599218003,True,True
nonlinear_heteroskedastic,101,2903,flow,central,common,128,1,0.2824266390020434,0.0436586279737608,0.0655431704315604,85.35916518038793,True,True
nonlinear_heteroskedastic,101,2903,flow,central,common,128,2,0.2575880101169601,0.0188199990886775,0.0407045415464771,89.41487044917422,True,True
nonlinear_heteroskedastic,101,2903,flow,central,common,512,0,0.2622520692060917,0.023484058177809,0.0453686006356086,339.29301857362424,True,True
nonlinear_heteroskedastic,101,2903,flow,central,common,512,1,0.2562723562387083,0.0175043452104256,0.0393888876682252,349.9488080242117,True,True
nonlinear_heteroskedastic,101,2903,flow,central,common,512,2,0.2517332537671676,0.0129652427388849,0.0348497851966845,362.23165427359334,True,True
nonlinear_heteroskedastic,101,2903,flow,central,rare,128,0,0.0616401869129679,-0.0697194051550736,-0.1082686895115802,2.269303821959852,False,False
nonlinear_heteroskedastic,101,2903,flow,central,rare,128,1,0.0454352564819071,-0.0859243355861343,-0.1244736199426409,1.0343097435344557,False,False
nonlinear_heteroskedastic,101,2903,flow,central,rare,128,2,0.0690307605788635,-0.0623288314891779,-0.1008781158456846,3.827240625951337,False,False
nonlinear_heteroskedastic,101,2903,flow,central,rare,512,0,0.0976770071895242,-0.0336825848785173,-0.0722318692350239,1.3538997866865914,False,False
nonlinear_heteroskedastic,101,2903,flow,central,rare,512,1,-0.0154507713321527,-0.1468103634001943,-0.1853596477567009,1.886823663361314,False,False
nonlinear_heteroskedastic,101,2903,flow,central,rare,512,2,0.1289709139928555,-0.0023886780751859,-0.0409379624316925,1.314010716004915,False,False
nonlinear_heteroskedastic,101,2903,flow,boundary,common,128,0,0.3383624873876358,-0.0316330681570903,0.1096597303958084,3.7213492121277274,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,common,128,1,0.1417193622635784,-0.2282761932811478,-0.0869833947282489,2.067702972734479,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,common,128,2,0.3952903386263052,0.025294783081579,0.1665875816344778,3.188064002366727,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,common,512,0,0.2806643242333828,-0.0893312313113434,0.0519615672415554,18.162136385096332,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,common,512,1,0.5759913593495513,0.205995803804825,0.3472886023577238,6.397637935816311,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,common,512,2,0.2909122828001714,-0.0790832727445548,0.062209525808344,14.197869663941304,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,rare,128,0,0.1540693870063498,-0.0698691082804125,-0.0795202107650632,5.817791525730222,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,rare,128,1,0.301524691112165,0.0775861958254026,0.0679350933407519,1.805882501081548,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,rare,128,2,0.0935022502206346,-0.1304362450661277,-0.1400873475507784,5.5680710509691185,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,rare,512,0,0.1248078696574382,-0.099130625629324,-0.1087817281139748,31.537172268224896,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,rare,512,1,0.2162762798968637,-0.0076622153898986,-0.0173133178745494,14.524501622719855,True,True
nonlinear_heteroskedastic,101,2903,flow,boundary,rare,512,2,0.2664683711234009,0.0425298758366385,0.0328787733519878,13.329842789489522,True,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,common,128,0,0.051610047572711,-0.223711567720282,-0.1690461938858584,1.3383436365675556,False,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,common,128,1,0.5807527147672165,0.3054310994742233,0.3600964733086469,1.4557279283141014,False,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,common,128,2,0.2569813768615964,-0.0183402384313967,0.0363251354030269,2.4703900087220623,False,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,common,512,0,0.1207212246690518,-0.1546003906239413,-0.0999350167895177,1.5234514403816877,False,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,common,512,1,-0.0666278977127552,-0.3419495130057484,-0.2872841391713248,1.8604900750024889,False,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,common,512,2,-0.0681695789802074,-0.3434911942732005,-0.2888258204387769,1.1345267446557477,False,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,rare,128,0,0.3235251796866352,0.0070144950897252,0.0982102972008024,43.22717556028869,True,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,rare,128,1,0.2928919495832007,-0.0236187350137092,0.067577067097368,41.236206236854954,True,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,rare,128,2,0.3826925621562894,0.0661818775593794,0.1573776796704567,36.49849316289137,True,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,rare,512,0,0.3147674909906172,-0.0017431936062927,0.0894526085047844,167.9727474686697,True,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,rare,512,1,0.301649051183092,-0.0148616334138179,0.0763341686972593,151.1037365502719,True,True
nonlinear_heteroskedastic,101,2903,flow,extrapolated,rare,512,2,0.3323605900150561,0.0158499054181461,0.1070457075292234,163.23354495159273,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,common,128,0,0.1361446543942901,0.00023039042837,-0.0807388141761928,79.6737922739237,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,common,128,1,0.1473697710334869,0.0114555070675669,-0.069513697536996,82.32115293049607,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,common,128,2,0.0884549662805387,-0.0474592976853813,-0.1284285022899442,83.00284569740661,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,common,512,0,0.1200775453601974,-0.0158367186057226,-0.0968059232102855,342.0673277593862,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,common,512,1,0.1562830225828458,0.0203687586169257,-0.0606004459876372,339.32592708288394,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,common,512,2,0.119214562068764,-0.016699701897156,-0.0976689065017189,327.26847926299854,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,rare,128,0,0.0229015389478814,-0.0418862707240439,-0.1470073374766666,1.1244760207231457,False,False
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,rare,128,1,-0.0026424061757577,-0.0674302158476831,-0.1725512826003058,1.0031743426416644,False,False
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,rare,128,2,-0.0125810938595188,-0.0773689035314443,-0.182489970284067,1.5319919094442598,False,False
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,rare,512,0,0.0266180796711081,-0.0381697300008173,-0.14329079675344,3.59827942635763,False,False
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,rare,512,1,-0.0279709644605748,-0.0927587741325002,-0.1978798408851229,1.3486686574157585,False,False
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,rare,512,2,0.1046850995371942,0.0398972898652688,-0.0652237768873538,1.3358065523179503,False,False
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,common,128,0,0.1635041002699394,-0.116079184933395,-0.0651986567218879,7.453620370666254,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,common,128,1,0.125106445098285,-0.1544768401050493,-0.1035963118935423,10.6085550982223,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,common,128,2,0.1639501394340852,-0.1156331457692492,-0.0647526175577421,4.184540167859055,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,common,512,0,0.288393037522575,0.0088097523192406,0.0596902805307476,12.436659736883827,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,common,512,1,0.3396969396690999,0.0601136544657655,0.1109941826772725,16.508698243859318,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,common,512,2,0.3051562147811843,0.0255729295778499,0.0764534577893569,11.880734583239736,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,rare,128,0,0.1340206642065611,-0.0307026591918153,-0.099568933564852,3.229244804059051,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,rare,128,1,0.1672051563564436,0.0024818329580671,-0.0663844414149694,1.3344317819194451,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,rare,128,2,0.2219601539853399,0.0572368305869634,-0.0116294437860731,2.671198834338281,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,rare,512,0,0.1661037750646642,0.0013804516662877,-0.0674858227067488,18.20952817865164,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,rare,512,1,0.1661432508671549,0.0014199274687785,-0.0674463469042581,9.281894717669656,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,rare,512,2,0.1367913070956953,-0.0279320163026811,-0.0967982906757178,13.83862995039109,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,common,128,0,0.7492691862475274,0.2968671291085138,0.5286129447889578,2.99399488892365,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,common,128,1,0.06642616650601,-0.3859758906330035,-0.1542300749525595,6.9063064842273265,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,common,128,2,0.0507431657278023,-0.4016588914112112,-0.1699130757307672,2.7466987631188826,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,common,512,0,0.3857979999382584,-0.0666040572007551,0.1651417584796888,4.777725361472095,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,common,512,1,0.3691294139549322,-0.0832726431840812,0.1484731724963627,6.226233788039243,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,common,512,2,0.5716732404753997,0.1192711833363861,0.3510169990168301,6.889994301496949,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,rare,128,0,0.0328451519890909,-0.1140732637592499,-0.1924697304967417,4.383529523558916,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,rare,128,1,0.2228302703516274,0.0759118546032865,-0.0024846121342053,9.940315452241196,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,rare,128,2,0.0174034326763752,-0.1295149830719656,-0.2079114498094575,7.75768201981479,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,rare,512,0,0.2594784038616488,0.1125599881133078,0.034163521375816,26.670996138567325,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,rare,512,1,0.0282596107485294,-0.1186588049998114,-0.1970552717373032,23.857094454085175,True,True
nonlinear_heteroskedastic,101,2903,transformer_mdn4,extrapolated,rare,512,2,0.1683819400257697,0.0214635242774288,-0.0569329424600629,27.283530753378542,True,True
heavy_tailed,202,1701,flow,central,common,128,0,0.1571554150517299,0.0104200684707179,-0.0177112098925893,89.63141939595455,True,True
