law,data_seed,family,region,step,absolute_error,mc_se
linear_gaussian,303,gaussian_diag,central,0.05,0.03359500190770965,0.0004950068630995666
linear_gaussian,303,gaussian_diag,central,0.1,0.03325398298915245,0.0004921689200459834
linear_gaussian,303,gaussian_diag,central,0.2,0.03187969466691762,0.00048099555091263334
linear_gaussian,303,gaussian_diag,extrapolated,0.05,0.47301799705777703,0.00023481387601279337
linear_gaussian,303,gaussian_diag,extrapolated,0.1,0.47283958401104237,0.00023487232687298973
linear_gaussian,303,gaussian_diag,extrapolated,0.2,0.4721217178722384,0.00023509253318030403
linear_gaussian,303,gaussian_rank2,boundary,0.05,0.07312780462908446,0.00077310371459135
linear_gaussian,303,gaussian_rank2,boundary,0.1,0.07340356075880784,0.0007726505319863667
linear_gaussian,303,gaussian_rank2,boundary,0.2,0.07450727501208482,0.0007708504212377
linear_gaussian,303,gaussian_rank2,central,0.05,0.04000367595918885,0.0017527914559997667
linear_gaussian,303,gaussian_rank2,central,0.1,0.0396243432794211,0.0017515388059757833
linear_gaussian,303,gaussian_rank2,central,0.2,0.038103614097846704,0.0017466848545695333
linear_gaussian,303,gaussian_rank2,extrapolated,0.05,0.46821443512114636,0.0016440815424635334
linear_gaussian,303,gaussian_rank2,extrapolated,0.1,0.4679964512458518,0.0016438278608327667
linear_gaussian,303,gaussian_rank2,extrapolated,0.2,0.4671236619055503,0.00164280829526315
linear_gaussian,303,gp_rbf,boundary,0.05,0.07706537453121383,9.21208848394291e-05
linear_gaussian,303,gp_rbf,boundary,0.1,0.07746577945459666,9.567806006842597e-05
linear_gaussian,303,gp_rbf,boundary,0.2,0.07905719444675142,0.00010983429908027502
linear_gaussian,303,gp_rbf,central,0.05,0.026164009851728263,2.85856748026451e-06
linear_gaussian,303,gp_rbf,central,0.1,0.026265197189182132,2.8066366164249964e-06
linear_gaussian,303,gp_rbf,central,0.2,0.02668712911097876,2.6035151683785756e-06
linear_gaussian,303,gp_rbf,extrapolated,0.05,0.8780121938748566,0.0019538840003030336
linear_gaussian,303,gp_rbf,extrapolated,0.1,0.8769694426181095,0.0019509869618526668
linear_gaussian,303,gp_rbf,extrapolated,0.2,0.8728194563208566,0.0019393551684017331
linear_gaussian,303,mdn4,boundary,0.05,0.08302109465123396,0.00493590146274405
linear_gaussian,303,mdn4,boundary,0.1,0.08329105823465839,0.006199423212134317
linear_gaussian,303,mdn4,boundary,0.2,0.08325933318465183,0.0033877010701424833
linear_gaussian,303,mdn4,central,0.05,0.13800260940159986,0.00860861310920555
linear_gaussian,303,mdn4,central,0.1,0.13990269244853046,0.010006013527264967
linear_gaussian,303,mdn4,central,0.2,0.12642293149251657,0.005003764084305117
linear_gaussian,303,mdn4,extrapolated,0.05,0.5090176824328818,0.0092212655208094
linear_gaussian,303,mdn4,extrapolated,0.1,0.5091953628301819,0.00695547845365455
linear_gaussian,303,mdn4,extrapolated,0.2,0.5086446133229927,0.0050815440113293996
linear_gaussian,303,ridge,boundary,0.05,0.019072149800052167,5.84373517871852e-15
linear_gaussian,303,ridge,boundary,0.1,0.019072149800051032,1.5608590328719095e-15
linear_gaussian,303,ridge,boundary,0.2,0.019072149800049034,6.153772584088206e-16
linear_gaussian,303,ridge,central,0.05,0.01907214980004957,3.5409054539020877e-16
linear_gaussian,303,ridge,central,0.1,0.0190721498000495,1.5878376160735084e-16
linear_gaussian,303,ridge,central,0.2,0.0190721498000492,2.853892276151439e-16
linear_gaussian,303,ridge,extrapolated,0.05,0.019072149800055765,8.49488768495355e-15
linear_gaussian,303,ridge,extrapolated,0.1,0.019072149800047067,4.1537848546843674e-15
linear_gaussian,303,ridge,extrapolated,0.2,0.0190721498000508,1.6537498461763042e-15
linear_gaussian,303,student_rank2,boundary,0.05,0.08821260954917122,0.0009391955736308168
linear_gaussian,303,student_rank2,boundary,0.1,0.08841514108127434,0.00093848215829835
linear_gaussian,303,student_rank2,boundary,0.2,0.08922390766576539,0.0009356140685430666
linear_gaussian,303,student_rank2,central,0.05,0.04641905237554125,0.0018547852155362
linear_gaussian,303,student_rank2,central,0.1,0.04596983288994149,0.0018529317842731167
linear_gaussian,303,student_rank2,central,0.2,0.04417281196345565,0.0018456378264196502
linear_gaussian,303,student_rank2,extrapolated,0.05,0.46970908574054304,0.0015668864771703674
linear_gaussian,303,student_rank2,extrapolated,0.1,0.4695108767696787,0.001566814427916674
linear_gaussian,303,student_rank2,extrapolated,0.2,0.4687190515443677,0.0015664907157372356
linear_gaussian,303,transformer_mdn4,boundary,0.05,0.10916804594623845,0.008696087107106584
linear_gaussian,303,transformer_mdn4,boundary,0.1,0.11023126487094771,0.0035590836315827334
linear_gaussian,303,transformer_mdn4,boundary,0.2,0.11624276331257609,0.0034900904770086665
linear_gaussian,303,transformer_mdn4,central,0.05,0.0812685867588116,0.003948171680651
linear_gaussian,303,transformer_mdn4,central,0.1,0.07849526348950685,0.0041342605599013335
linear_gaussian,303,transformer_mdn4,central,0.2,0.07202565284119473,0.0031038701544100667
linear_gaussian,303,transformer_mdn4,extrapolated,0.05,0.552143891603695,0.0028145494081130667
linear_gaussian,303,transformer_mdn4,extrapolated,0.1,0.5511876531730404,0.0028435010983689332
linear_gaussian,303,transformer_mdn4,extrapolated,0.2,0.5504026476667774,0.0020073502366469167
nonlinear_heteroskedastic,101,edm,boundary,0.05,0.1805070868437408,0.0008016257165422734
nonlinear_heteroskedastic,101,edm,boundary,0.1,0.180527179514401,0.0008018806748460971
nonlinear_heteroskedastic,101,edm,boundary,0.2,0.18060565871977977,0.0008029070770314363
nonlinear_heteroskedastic,101,edm,central,0.05,0.10229087768938895,0.0006629918551381655
nonlinear_heteroskedastic,101,edm,central,0.1,0.10280223451370253,0.0006560674369300534
nonlinear_heteroskedastic,101,edm,central,0.2,0.10478106487334841,0.00062955791999594
nonlinear_heteroskedastic,101,edm,extrapolated,0.05,0.4791783706846895,0.00038128631728168746
nonlinear_heteroskedastic,101,edm,extrapolated,0.1,0.4790762242595028,0.0003813133731960301
nonlinear_heteroskedastic,101,edm,extrapolated,0.2,0.47866721878386037,0.00038139759230504
nonlinear_heteroskedastic,101,flow,boundary,0.05,0.18416962304465476,0.0012508906652008666
nonlinear_heteroskedastic,101,flow,boundary,0.1,0.18411532572858938,0.0012492715689589832
nonlinear_heteroskedastic,101,flow,boundary,0.2,0.18390234673501793,0.0012429222964399334
nonlinear_heteroskedastic,101,flow,central,0.05,0.08609130804142924,0.000399644588188173
nonlinear_heteroskedastic,101,flow,central,0.1,0.08638955615615602,0.00039778900957904156
nonlinear_heteroskedastic,101,flow,central,0.2,0.08756020141655323,0.0003906051965197094
nonlinear_heteroskedastic,101,flow,extrapolated,0.05,0.5295044628865181,0.0006963161642978832
nonlinear_heteroskedastic,101,flow,extrapolated,0.1,0.5292849138687891,0.0006961968992663833
nonlinear_heteroskedastic,101,flow,extrapolated,0.2,0.5284056703537036,0.0006956846804901832
nonlinear_heteroskedastic,101,gaussian_diag,boundary,0.05,0.15634037184080277,0.000994547181294057
nonlinear_heteroskedastic,101,gaussian_diag,boundary,0.1,0.15625505741192502,0.0009932801722091383
nonlinear_heteroskedastic,101,gaussian_diag,boundary,0.2,0.1559217954509651,0.00098811534482458
nonlinear_heteroskedastic,101,gaussian_diag,central,0.05,0.10245809254636695,0.00036170800241670835
nonlinear_heteroskedastic,101,gaussian_diag,central,0.1,0.1027574448313102,0.00035898987771727266
nonlinear_heteroskedastic,101,gaussian_diag,central,0.2,0.10392295070338341,0.0003485227617103889
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,0.05,0.6026865988399238,0.00036333579567249073
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,0.1,0.6024417375109522,0.00036321076005010503
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,0.2,0.6014629722467565,0.00036271128734480116
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,0.05,0.168549598862243,0.0017967477407914501
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,0.1,0.16862994491213287,0.00179454830722715
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,0.2,0.16892954374715594,0.0017858096891750668
nonlinear_heteroskedastic,101,gaussian_rank2,central,0.05,0.09020034790322708,0.0010526879836178667
nonlinear_heteroskedastic,101,gaussian_rank2,central,0.1,0.09040743347443975,0.00104551232029645
nonlinear_heteroskedastic,101,gaussian_rank2,central,0.2,0.09124217454144257,0.0010177986073508498
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,0.05,0.6132113683823555,0.0007979806548754501
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,0.1,0.6130344001092238,0.0007978530911049667
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,0.2,0.6123276181839864,0.0007973405698277333
nonlinear_heteroskedastic,101,gp_rbf,boundary,0.05,0.12523079819652463,0.0001407199928745939
nonlinear_heteroskedastic,101,gp_rbf,boundary,0.1,0.12548145146351533,0.0001466497957169995
nonlinear_heteroskedastic,101,gp_rbf,boundary,0.2,0.12648494069305782,0.0001702286493445749
nonlinear_heteroskedastic,101,gp_rbf,central,0.05,0.07288175771837943,2.1830043295326707e-06
nonlinear_heteroskedastic,101,gp_rbf,central,0.1,0.0737496501236694,2.1450344215736916e-06
nonlinear_heteroskedastic,101,gp_rbf,central,0.2,0.07721292844300344,1.9949777327464445e-06
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,0.05,0.8932060920077459,0.0030254636352148334
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,0.1,0.8927575281763661,0.0030211087482603332
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,0.2,0.8909586824790533,0.0030036130289851338
nonlinear_heteroskedastic,101,mdn4,boundary,0.05,0.12589367871125498,0.0035669414270170664
nonlinear_heteroskedastic,101,mdn4,boundary,0.1,0.12557197626140099,0.00267793769741625
nonlinear_heteroskedastic,101,mdn4,boundary,0.2,0.12374855658784867,0.002023378778922633
nonlinear_heteroskedastic,101,mdn4,central,0.05,0.11089163858326485,0.004436064275294733
nonlinear_heteroskedastic,101,mdn4,central,0.1,0.10852161769670869,0.0028598761757021
nonlinear_heteroskedastic,101,mdn4,central,0.2,0.08482956871370002,0.0037888458451888
nonlinear_heteroskedastic,101,mdn4,extrapolated,0.05,0.6490324181916923,0.0017850274511877501
nonlinear_heteroskedastic,101,mdn4,extrapolated,0.1,0.6458830640988685,0.0010961291642602167
nonlinear_heteroskedastic,101,mdn4,extrapolated,0.2,0.6451783122691543,0.0016765242980223167
nonlinear_heteroskedastic,101,ridge,boundary,0.05,0.23553596505755584,3.47694530598535e-15
nonlinear_heteroskedastic,101,ridge,boundary,0.1,0.23553596505754806,8.303455979794514e-16
nonlinear_heteroskedastic,101,ridge,boundary,0.2,0.23553596505754848,7.391556979501322e-16
nonlinear_heteroskedastic,101,ridge,central,0.05,0.10213780060359164,4.221368883405612e-16
nonlinear_heteroskedastic,101,ridge,central,0.1,0.10213780060359179,3.0702529973228136e-16
nonlinear_heteroskedastic,101,ridge,central,0.2,0.10213780060359177,3.7154969174038093e-16
nonlinear_heteroskedastic,101,ridge,extrapolated,0.05,0.0993054903492016,1.3572872671735718e-14
nonlinear_heteroskedastic,101,ridge,extrapolated,0.1,0.09930549034920044,8.884594434306141e-15
nonlinear_heteroskedastic,101,ridge,extrapolated,0.2,0.09930549034919911,2.8477410846207806e-15
nonlinear_heteroskedastic,101,student_rank2,boundary,0.05,0.15414593192826728,0.0017356128124785834
nonlinear_heteroskedastic,101,student_rank2,boundary,0.1,0.15425163971797537,0.0017328027893453168
nonlinear_heteroskedastic,101,student_rank2,boundary,0.2,0.15465032341973928,0.0017217958544096165
nonlinear_heteroskedastic,101,student_rank2,central,0.05,0.09353642940443696,0.0011594644868194667
nonlinear_heteroskedastic,101,student_rank2,central,0.1,0.09378279746262609,0.0011538563559474
nonlinear_heteroskedastic,101,student_rank2,central,0.2,0.09476643067604955,0.0011322499645430833
nonlinear_heteroskedastic,101,student_rank2,extrapolated,0.05,0.6108707232110102,0.0008189101318933166
nonlinear_heteroskedastic,101,student_rank2,extrapolated,0.1,0.6107069549261345,0.0008189418330513667
nonlinear_heteroskedastic,101,student_rank2,extrapolated,0.2,0.6100485808467685,0.0008190695190235667
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,0.05,0.08518846469771517,0.006844916860333151
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,0.1,0.08808862554107481,0.0034492476700395
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,0.2,0.09078134330058442,0.003530817798529233
nonlinear_heteroskedastic,101,transformer_mdn4,central,0.05,0.09915299645710511,0.007436167716483867
nonlinear_heteroskedastic,101,transformer_mdn4,central,0.1,0.09825653948715758,0.003767585203682517
nonlinear_heteroskedastic,101,transformer_mdn4,central,0.2,0.08543963736790176,0.0025648389915303165
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,0.05,0.5525094662377906,0.006151376520167899
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,0.1,0.5516173188787528,0.00342066339946875
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,0.2,0.5508630731438796,0.0020584597114449332
nonlinear_heteroskedastic,202,edm,boundary,0.05,0.2359266190037891,0.0006037470821035334
nonlinear_heteroskedastic,202,edm,boundary,0.1,0.23582315972478354,0.0006020614320065
nonlinear_heteroskedastic,202,edm,boundary,0.2,0.23540818311357448,0.0005954387707464167
nonlinear_heteroskedastic,202,edm,central,0.05,0.08022082441148402,0.00075023976084515
nonlinear_heteroskedastic,202,edm,central,0.1,0.08073911384321117,0.00074780484926115
nonlinear_heteroskedastic,202,edm,central,0.2,0.08279192206428294,0.0007381847309395334
nonlinear_heteroskedastic,202,edm,extrapolated,0.05,0.5031986975137092,0.00035141686583086665
nonlinear_heteroskedastic,202,edm,extrapolated,0.1,0.5030739420289622,0.0003514407947409
nonlinear_heteroskedastic,202,edm,extrapolated,0.2,0.502572814398158,0.00035152382236303337
nonlinear_heteroskedastic,202,flow,boundary,0.05,0.24582902001669657,0.0010897919600216333
nonlinear_heteroskedastic,202,flow,boundary,0.1,0.24566515875103914,0.0010894879353914
nonlinear_heteroskedastic,202,flow,boundary,0.2,0.2450031070458901,0.0010883441977538834
nonlinear_heteroskedastic,202,flow,central,0.05,0.061521893814122486,0.00054640100832335
nonlinear_heteroskedastic,202,flow,central,0.1,0.06177329645271367,0.0005447856483745
nonlinear_heteroskedastic,202,flow,central,0.2,0.0627753243415074,0.0005384195718002
nonlinear_heteroskedastic,202,flow,extrapolated,0.05,0.4602489072615017,0.00157560542116465
nonlinear_heteroskedastic,202,flow,extrapolated,0.1,0.46007692845399606,0.0015740013571651334
nonlinear_heteroskedastic,202,flow,extrapolated,0.2,0.4593886493593146,0.0015677004670408166
nonlinear_heteroskedastic,202,gaussian_diag,boundary,0.05,0.1968288577018411,0.001146717647694353
nonlinear_heteroskedastic,202,gaussian_diag,boundary,0.1,0.19682503031358803,0.0011464319741602868
nonlinear_heteroskedastic,202,gaussian_diag,boundary,0.2,0.19680620338423419,0.001145137123946213
nonlinear_heteroskedastic,202,gaussian_diag,central,0.05,0.07521640568173867,0.0005762571776084167
nonlinear_heteroskedastic,202,gaussian_diag,central,0.1,0.07426690978772997,0.0005752048391506167
nonlinear_heteroskedastic,202,gaussian_diag,central,0.2,0.07505176234525208,0.0005709705131336547
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,0.05,0.5799990070738011,0.0008903603677341349
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,0.1,0.579815238653331,0.0008904628556203539
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,0.2,0.5790749898456097,0.000890891888711375
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,0.05,0.17103913173757976,0.0016897405588425834
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,0.1,0.17120880955788342,0.0016876021962239666
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,0.2,0.1718649595246435,0.0016791104271433
nonlinear_heteroskedastic,202,gaussian_rank2,central,0.05,0.10103152157694395,0.0031281236510876335
nonlinear_heteroskedastic,202,gaussian_rank2,central,0.1,0.09977948470739666,0.0031110816189661
nonlinear_heteroskedastic,202,gaussian_rank2,central,0.2,0.09492588221499326,0.0030454582560891503
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,0.05,0.5436970948869789,0.001415421591552983
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,0.1,0.543502767911756,0.0014154330493296333
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,0.2,0.5427236245960011,0.0014154792801325002
nonlinear_heteroskedastic,202,gp_rbf,boundary,0.05,0.0463189373121182,0.00012495120836347265
nonlinear_heteroskedastic,202,gp_rbf,boundary,0.1,0.0465382465329258,0.00012961096574252344
nonlinear_heteroskedastic,202,gp_rbf,boundary,0.2,0.04739998106478136,0.0001480930438965
nonlinear_heteroskedastic,202,gp_rbf,central,0.05,0.0231339987138066,3.1873830599768368e-06
nonlinear_heteroskedastic,202,gp_rbf,central,0.1,0.02427148520914223,3.1351049426685887e-06
nonlinear_heteroskedastic,202,gp_rbf,central,0.2,0.028782197016738533,2.92105559656699e-06
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,0.05,0.9653276235100071,0.0034095051174628335
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,0.1,0.9644982797917687,0.0034055680256599666
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,0.2,0.9611906278302937,0.0033896571293992998
nonlinear_heteroskedastic,202,mdn4,boundary,0.05,0.1662509087103717,0.00361491820475885
nonlinear_heteroskedastic,202,mdn4,boundary,0.1,0.16469164090191923,0.0039232908658274
nonlinear_heteroskedastic,202,mdn4,boundary,0.2,0.16622021424339548,0.0023662588692742333
nonlinear_heteroskedastic,202,mdn4,central,0.05,0.13320367743333864,0.012068867597211083
nonlinear_heteroskedastic,202,mdn4,central,0.1,0.1301592756326822,0.006991196383314351
nonlinear_heteroskedastic,202,mdn4,central,0.2,0.12946295822217277,0.003526317634123534
nonlinear_heteroskedastic,202,mdn4,extrapolated,0.05,0.6420146367483558,0.004307595662538984
nonlinear_heteroskedastic,202,mdn4,extrapolated,0.1,0.6408892795395392,0.0062634788820931
nonlinear_heteroskedastic,202,mdn4,extrapolated,0.2,0.6415606138348365,0.0030588924318175666
nonlinear_heteroskedastic,202,ridge,boundary,0.05,0.25165627871954643,7.447768591792008e-15
nonlinear_heteroskedastic,202,ridge,boundary,0.1,0.2516562787195479,1.9203980326591355e-15
nonlinear_heteroskedastic,202,ridge,boundary,0.2,0.2516562787195463,2.1746724973310235e-15
nonlinear_heteroskedastic,202,ridge,central,0.05,0.0993831837428979,1.9642659589994378e-16
nonlinear_heteroskedastic,202,ridge,central,0.1,0.09938318374289723,3.171537769843208e-16
nonlinear_heteroskedastic,202,ridge,central,0.2,0.09938318374289723,3.2000429101044675e-16
nonlinear_heteroskedastic,202,ridge,extrapolated,0.05,0.11542580401120017,8.140413585106492e-15
nonlinear_heteroskedastic,202,ridge,extrapolated,0.1,0.11542580401118822,7.602836984325694e-15
nonlinear_heteroskedastic,202,ridge,extrapolated,0.2,0.11542580401119257,3.883998944565448e-15
nonlinear_heteroskedastic,202,student_rank2,boundary,0.05,0.16899197131071586,0.0014866291899390501
nonlinear_heteroskedastic,202,student_rank2,boundary,0.1,0.16917505519332807,0.0014836535345939834
nonlinear_heteroskedastic,202,student_rank2,boundary,0.2,0.16988285490334784,0.0014717492760968334
nonlinear_heteroskedastic,202,student_rank2,central,0.05,0.10082894077373156,0.0031994274583276496
nonlinear_heteroskedastic,202,student_rank2,central,0.1,0.0996033711251158,0.00318475992238805
nonlinear_heteroskedastic,202,student_rank2,central,0.2,0.09485895048146241,0.0031288381760309664
nonlinear_heteroskedastic,202,student_rank2,extrapolated,0.05,0.5474207909773582,0.0017565862541890334
nonlinear_heteroskedastic,202,student_rank2,extrapolated,0.1,0.5472271116583177,0.0017565903535106335
nonlinear_heteroskedastic,202,student_rank2,extrapolated,0.2,0.5464485749040767,0.00175662155092245
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,0.05,0.1045564482803487,0.0060216845043000325
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,0.1,0.11128328975329987,0.007666729216081966
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,0.2,0.11209060613098921,0.0077111482854797
nonlinear_heteroskedastic,202,transformer_mdn4,central,0.05,0.15411947617419108,0.010073917055197966
nonlinear_heteroskedastic,202,transformer_mdn4,central,0.1,0.15013508364260927,0.005506367126064783
nonlinear_heteroskedastic,202,transformer_mdn4,central,0.2,0.1369718166262708,0.0027495203675333498
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,0.05,0.5601343689627553,0.006181712819377734
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,0.1,0.5584626085555863,0.005763288621609817
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,0.2,0.561850225675821,0.0033550333294958667
nonlinear_heteroskedastic,303,edm,boundary,0.05,0.17584444870228597,0.00042919063167486663
nonlinear_heteroskedastic,303,edm,boundary,0.1,0.17585574218248953,0.00042852094913566665
nonlinear_heteroskedastic,303,edm,boundary,0.2,0.17590345830815216,0.00042582221472963334
nonlinear_heteroskedastic,303,edm,central,0.05,0.1278662671903165,0.0011857733739054667
nonlinear_heteroskedastic,303,edm,central,0.1,0.1288313924989429,0.0011820646740525332
nonlinear_heteroskedastic,303,edm,central,0.2,0.13260121771919883,0.0011672553687045002
nonlinear_heteroskedastic,303,edm,extrapolated,0.05,0.4659974568530505,0.0002670155827154916
nonlinear_heteroskedastic,303,edm,extrapolated,0.1,0.46588106774331006,0.0002670195534901219
nonlinear_heteroskedastic,303,edm,extrapolated,0.2,0.4654151660745734,0.0002670515529690432
nonlinear_heteroskedastic,303,flow,boundary,0.05,0.16980577967158775,0.0007055125257751666
nonlinear_heteroskedastic,303,flow,boundary,0.1,0.16981705507330802,0.0007040435302433833
nonlinear_heteroskedastic,303,flow,boundary,0.2,0.16985384247794155,0.0006982955680010333
nonlinear_heteroskedastic,303,flow,central,0.05,0.07107529926866828,0.0012116956388748166
nonlinear_heteroskedastic,303,flow,central,0.1,0.07135440572822169,0.0012063018960588334
nonlinear_heteroskedastic,303,flow,central,0.2,0.07244647189389038,0.0011853375938442093
nonlinear_heteroskedastic,303,flow,extrapolated,0.05,0.49802407034175383,0.0006821561937358166
nonlinear_heteroskedastic,303,flow,extrapolated,0.1,0.49786597722098885,0.0006821016014909167
nonlinear_heteroskedastic,303,flow,extrapolated,0.2,0.49723322675727233,0.0006818707372298833
nonlinear_heteroskedastic,303,gaussian_diag,boundary,0.05,0.05884156608528601,0.00037217784743576496
nonlinear_heteroskedastic,303,gaussian_diag,boundary,0.1,0.059245878430162824,0.000372445066241543
nonlinear_heteroskedastic,303,gaussian_diag,boundary,0.2,0.06086146708725232,0.0003734713579048085
nonlinear_heteroskedastic,303,gaussian_diag,central,0.05,0.05033817603869811,0.0014358626906149112
nonlinear_heteroskedastic,303,gaussian_diag,central,0.1,0.05142377908940659,0.0014271517872577178
nonlinear_heteroskedastic,303,gaussian_diag,central,0.2,0.055721613455569315,0.0013932001423191912
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,0.05,0.5671381183646403,0.00014889262548268008
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,0.1,0.5669915795853894,0.0001488256516009863
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,0.2,0.5664005132812303,0.00014857767646716058
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,0.05,0.07840749078853097,0.0011970083321329666
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,0.1,0.07879999952770408,0.0011948027339184167
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,0.2,0.08036821990725143,0.0011859652999812334
nonlinear_heteroskedastic,303,gaussian_rank2,central,0.05,0.05889451088683045,0.0022160939127162335
nonlinear_heteroskedastic,303,gaussian_rank2,central,0.1,0.056536585584322,0.00221228826829835
nonlinear_heteroskedastic,303,gaussian_rank2,central,0.2,0.051341756363525004,0.0021972534963545
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,0.05,0.553923533747363,0.00116006838236485
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,0.1,0.5537774806862718,0.0011605379495420668
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,0.2,0.5531853263087595,0.0011623661572127833
nonlinear_heteroskedastic,303,gp_rbf,boundary,0.05,0.08271312818279543,0.0001109711539572554
nonlinear_heteroskedastic,303,gp_rbf,boundary,0.1,0.08258130949339455,0.00011525621744571735
nonlinear_heteroskedastic,303,gp_rbf,boundary,0.2,0.08207335435808967,0.00013230918194605091
nonlinear_heteroskedastic,303,gp_rbf,central,0.05,0.027765920945700403,3.844495401550274e-06
nonlinear_heteroskedastic,303,gp_rbf,central,0.1,0.029278058677622173,3.7746534379720165e-06
nonlinear_heteroskedastic,303,gp_rbf,central,0.2,0.03528869387835543,3.5014748344125836e-06
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,0.05,0.9590596448628558,0.0025932342932586667
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,0.1,0.9583652275459383,0.0025893892853387666
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,0.2,0.95558823256327,0.002573951334231467
nonlinear_heteroskedastic,303,mdn4,boundary,0.05,0.054373325526947715,0.006778485884686866
nonlinear_heteroskedastic,303,mdn4,boundary,0.1,0.05140259727794224,0.005123812211135917
nonlinear_heteroskedastic,303,mdn4,boundary,0.2,0.04531597717563312,0.004665743538077066
nonlinear_heteroskedastic,303,mdn4,central,0.05,0.0688304742810689,0.012640426430602232
nonlinear_heteroskedastic,303,mdn4,central,0.1,0.0689487155975655,0.009173654677400982
nonlinear_heteroskedastic,303,mdn4,central,0.2,0.06340566445360901,0.0035422420894429996
nonlinear_heteroskedastic,303,mdn4,extrapolated,0.05,0.5896455397587974,0.008389246428284732
nonlinear_heteroskedastic,303,mdn4,extrapolated,0.1,0.5939000230297669,0.0055780537631205
nonlinear_heteroskedastic,303,mdn4,extrapolated,0.2,0.5929829993597017,0.0024575390442409667
nonlinear_heteroskedastic,303,ridge,boundary,0.05,0.2426931674513828,3.831829221313967e-15
nonlinear_heteroskedastic,303,ridge,boundary,0.1,0.24269316745137992,2.453161728006894e-15
nonlinear_heteroskedastic,303,ridge,boundary,0.2,0.24269316745137917,1.7416457792888699e-15
nonlinear_heteroskedastic,303,ridge,central,0.05,0.11078470606137418,2.2800998278188484e-16
nonlinear_heteroskedastic,303,ridge,central,0.1,0.11078470606137387,1.3319871735915126e-16
nonlinear_heteroskedastic,303,ridge,central,0.2,0.11078470606137436,2.833391509385214e-16
nonlinear_heteroskedastic,303,ridge,extrapolated,0.05,0.10646269274303582,1.9101399899224293e-14
nonlinear_heteroskedastic,303,ridge,extrapolated,0.1,0.10646269274302604,6.963880615221649e-15
nonlinear_heteroskedastic,303,ridge,extrapolated,0.2,0.106462692743033,2.539346160469897e-15
nonlinear_heteroskedastic,303,student_rank2,boundary,0.05,0.08798006070387988,0.0009977377516180667
nonlinear_heteroskedastic,303,student_rank2,boundary,0.1,0.08833699989029829,0.0009948265969292333
nonlinear_heteroskedastic,303,student_rank2,boundary,0.2,0.08975565225260083,0.0009833021499917668
nonlinear_heteroskedastic,303,student_rank2,central,0.05,0.0453571809264568,0.002986591784320933
nonlinear_heteroskedastic,303,student_rank2,central,0.1,0.043194489589403286,0.0029780357760543
nonlinear_heteroskedastic,303,student_rank2,central,0.2,0.04278176545746817,0.0029442679894501
nonlinear_heteroskedastic,303,student_rank2,extrapolated,0.05,0.5642628182721366,0.0011610789022507668
