law,data_seed,family,region,event,absolute_error,qualified,absolute_error_flow,qualified_flow,both_qualified,delta_vs_flow
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,rare,0.10844061910635353,True,0.06991716951571895,True,True,0.03852344959063457
nonlinear_heteroskedastic,202,edm,boundary,common,0.07645245555237788,True,0.1267466787848459,True,True,-0.05029422323246803
nonlinear_heteroskedastic,202,edm,boundary,rare,0.027115589829255285,False,0.02317572661827738,True,False,
nonlinear_heteroskedastic,202,edm,central,common,0.02041940963252009,True,0.030230783754100668,True,True,-0.009811374121580577
nonlinear_heteroskedastic,202,edm,central,rare,0.1358319263543869,False,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,edm,extrapolated,common,0.14342965795213747,False,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,edm,extrapolated,rare,0.1233350206689516,True,0.0799313197635455,True,True,0.0434037009054061
nonlinear_heteroskedastic,202,flow,boundary,common,0.1267466787848459,True,0.1267466787848459,True,True,0.0
nonlinear_heteroskedastic,202,flow,boundary,rare,0.02317572661827738,True,0.02317572661827738,True,True,0.0
nonlinear_heteroskedastic,202,flow,central,common,0.030230783754100668,True,0.030230783754100668,True,True,0.0
nonlinear_heteroskedastic,202,flow,central,rare,0.1372090103866524,False,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,flow,extrapolated,common,0.18500800207255258,False,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,flow,extrapolated,rare,0.0799313197635455,True,0.0799313197635455,True,True,0.0
nonlinear_heteroskedastic,202,gaussian_diag,boundary,common,0.2248056707045863,True,0.1267466787848459,True,True,0.09805899191974038
nonlinear_heteroskedastic,202,gaussian_diag,boundary,rare,0.22480567070458624,True,0.02317572661827738,True,True,0.20162994408630885
nonlinear_heteroskedastic,202,gaussian_diag,central,common,0.21734996258893657,True,0.030230783754100668,True,True,0.18711917883483592
nonlinear_heteroskedastic,202,gaussian_diag,central,rare,0.21734996258893646,True,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,common,0.22292162052346165,True,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,rare,0.22292162052346165,True,0.0799313197635455,True,True,0.14299030075991614
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,common,0.024748267033533597,True,0.1267466787848459,True,True,-0.10199841175131232
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,rare,0.02474826703353361,True,0.02317572661827738,True,True,0.0015725404152562295
nonlinear_heteroskedastic,202,gaussian_rank2,central,common,0.021292656054188105,True,0.030230783754100668,True,True,-0.008938127699912563
nonlinear_heteroskedastic,202,gaussian_rank2,central,rare,0.02129265605418812,True,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,common,0.08316794545391376,True,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,rare,0.08316794545391376,True,0.0799313197635455,True,True,0.0032366256903682555
nonlinear_heteroskedastic,202,gp_rbf,boundary,common,0.2248056707045863,True,0.1267466787848459,True,True,0.09805899191974038
nonlinear_heteroskedastic,202,gp_rbf,boundary,rare,0.22480567070458624,True,0.02317572661827738,True,True,0.20162994408630885
nonlinear_heteroskedastic,202,gp_rbf,central,common,0.21734996258893657,True,0.030230783754100668,True,True,0.18711917883483592
nonlinear_heteroskedastic,202,gp_rbf,central,rare,0.21734996258893646,True,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,common,0.22292162052346165,True,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,rare,0.22292162052346165,True,0.0799313197635455,True,True,0.14299030075991614
nonlinear_heteroskedastic,202,mdn4,boundary,common,0.10552684207273065,True,0.1267466787848459,True,True,-0.02121983671211526
nonlinear_heteroskedastic,202,mdn4,boundary,rare,0.10274270084332929,True,0.02317572661827738,True,True,0.0795669742250519
nonlinear_heteroskedastic,202,mdn4,central,common,0.04664887812040021,True,0.030230783754100668,True,True,0.01641809436629954
nonlinear_heteroskedastic,202,mdn4,central,rare,0.1588431478875868,False,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,mdn4,extrapolated,common,0.040590612264283704,True,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,mdn4,extrapolated,rare,0.0782619882631181,True,0.0799313197635455,True,True,-0.001669331500427404
nonlinear_heteroskedastic,202,ridge,boundary,common,0.018555972903842588,True,0.1267466787848459,True,True,-0.10819070588100332
nonlinear_heteroskedastic,202,ridge,boundary,rare,0.018555972903842477,True,0.02317572661827738,True,True,-0.004619753714434904
nonlinear_heteroskedastic,202,ridge,central,common,0.011100264788192843,True,0.030230783754100668,True,True,-0.019130518965907825
nonlinear_heteroskedastic,202,ridge,central,rare,0.011100264788192815,True,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,ridge,extrapolated,common,0.01667192272271778,True,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,ridge,extrapolated,rare,0.01667192272271789,True,0.0799313197635455,True,True,-0.06325939704082761
nonlinear_heteroskedastic,202,student_rank2,boundary,common,0.07523004324086757,True,0.1267466787848459,True,True,-0.05151663554397834
nonlinear_heteroskedastic,202,student_rank2,boundary,rare,0.09085092837348663,True,0.02317572661827738,True,True,0.06767520175520925
nonlinear_heteroskedastic,202,student_rank2,central,common,0.010895900267991046,True,0.030230783754100668,True,True,-0.019334883486109622
nonlinear_heteroskedastic,202,student_rank2,central,rare,0.4843393652196859,True,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,student_rank2,extrapolated,common,0.10090002907447146,True,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,student_rank2,extrapolated,rare,0.0689568038670863,True,0.0799313197635455,True,True,-0.010974515896459203
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,common,0.11211185589096015,True,0.1267466787848459,True,True,-0.014634822893885763
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,rare,0.13038220660627975,False,0.02317572661827738,True,False,
nonlinear_heteroskedastic,202,transformer_mdn4,central,common,0.12509417810769002,True,0.030230783754100668,True,True,0.09486339435358936
nonlinear_heteroskedastic,202,transformer_mdn4,central,rare,0.1585991769529278,False,0.1372090103866524,False,False,
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,common,0.13069978535903887,True,0.18500800207255258,False,False,
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,rare,0.16680861184808865,True,0.0799313197635455,True,True,0.08687729208454315
nonlinear_heteroskedastic,303,edm,boundary,common,0.019807539991608475,True,0.10848965563976015,True,True,-0.08868211564815168
nonlinear_heteroskedastic,303,edm,boundary,rare,0.03374667305758275,True,0.0347709574593103,True,True,-0.0010242844017275543
nonlinear_heteroskedastic,303,edm,central,common,0.0023357808735249425,True,0.02041439940307005,True,True,-0.018078618529545107
nonlinear_heteroskedastic,303,edm,central,rare,0.24583415672948533,False,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,edm,extrapolated,common,0.12537031929974735,False,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,edm,extrapolated,rare,0.05547578995216633,True,0.028045460665037825,True,True,0.027430329287128505
nonlinear_heteroskedastic,303,flow,boundary,common,0.10848965563976015,True,0.10848965563976015,True,True,0.0
nonlinear_heteroskedastic,303,flow,boundary,rare,0.0347709574593103,True,0.0347709574593103,True,True,0.0
nonlinear_heteroskedastic,303,flow,central,common,0.02041439940307005,True,0.02041439940307005,True,True,0.0
nonlinear_heteroskedastic,303,flow,central,rare,0.06297426795089184,False,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,flow,extrapolated,common,0.05744497161973758,False,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,flow,extrapolated,rare,0.028045460665037825,True,0.028045460665037825,True,True,0.0
nonlinear_heteroskedastic,303,gaussian_diag,boundary,common,0.22495138906063727,True,0.10848965563976015,True,True,0.11646173342087712
nonlinear_heteroskedastic,303,gaussian_diag,boundary,rare,0.22495138906063739,True,0.0347709574593103,True,True,0.19018043160132708
nonlinear_heteroskedastic,303,gaussian_diag,central,common,0.21614151623850053,True,0.02041439940307005,True,True,0.19572711683543048
nonlinear_heteroskedastic,303,gaussian_diag,central,rare,0.21614151623850053,True,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,common,0.22350342068256424,True,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,rare,0.22350342068256412,True,0.028045460665037825,True,True,0.1954579600175263
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,common,0.038851750811724886,True,0.10848965563976015,True,True,-0.06963790482803527
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,rare,0.03885175081172487,True,0.0347709574593103,True,True,0.004080793352414569
nonlinear_heteroskedastic,303,gaussian_rank2,central,common,0.03093416071756297,True,0.02041439940307005,True,True,0.01051976131449292
nonlinear_heteroskedastic,303,gaussian_rank2,central,rare,0.030934160717562886,True,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,common,0.04206770840226312,True,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,rare,0.04206770840226315,True,0.028045460665037825,True,True,0.014022247737225324
nonlinear_heteroskedastic,303,gp_rbf,boundary,common,0.22495138906063727,True,0.10848965563976015,True,True,0.11646173342087712
nonlinear_heteroskedastic,303,gp_rbf,boundary,rare,0.22495138906063739,True,0.0347709574593103,True,True,0.19018043160132708
nonlinear_heteroskedastic,303,gp_rbf,central,common,0.21614151623850053,True,0.02041439940307005,True,True,0.19572711683543048
nonlinear_heteroskedastic,303,gp_rbf,central,rare,0.21614151623850053,True,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,common,0.22350342068256424,True,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,rare,0.22350342068256412,True,0.028045460665037825,True,True,0.1954579600175263
nonlinear_heteroskedastic,303,mdn4,boundary,common,0.11754880243592167,True,0.10848965563976015,True,True,0.009059146796161516
nonlinear_heteroskedastic,303,mdn4,boundary,rare,0.02293458174895946,True,0.0347709574593103,True,True,-0.011836375710350844
nonlinear_heteroskedastic,303,mdn4,central,common,0.0254492030815303,True,0.02041439940307005,True,True,0.005034803678460251
nonlinear_heteroskedastic,303,mdn4,central,rare,0.11365135498561008,False,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,mdn4,extrapolated,common,0.1635183202895717,False,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,mdn4,extrapolated,rare,0.04868162352398578,True,0.028045460665037825,True,True,0.020636162858947954
nonlinear_heteroskedastic,303,ridge,boundary,common,0.01233244107401893,True,0.10848965563976015,True,True,-0.09615721456574122
nonlinear_heteroskedastic,303,ridge,boundary,rare,0.012332441074019096,True,0.0347709574593103,True,True,-0.022438516385291207
nonlinear_heteroskedastic,303,ridge,central,common,0.0035225682518821577,True,0.02041439940307005,True,True,-0.01689183115118789
nonlinear_heteroskedastic,303,ridge,central,rare,0.003522568251882241,True,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,ridge,extrapolated,common,0.010884472695945835,True,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,ridge,extrapolated,rare,0.010884472695945835,True,0.028045460665037825,True,True,-0.01716098796909199
nonlinear_heteroskedastic,303,student_rank2,boundary,common,0.1508407314881831,True,0.10848965563976015,True,True,0.04235107584842296
nonlinear_heteroskedastic,303,student_rank2,boundary,rare,0.20041434988637608,True,0.0347709574593103,True,True,0.16564339242706577
nonlinear_heteroskedastic,303,student_rank2,central,common,0.006287890198168111,True,0.02041439940307005,True,True,-0.014126509204901938
nonlinear_heteroskedastic,303,student_rank2,central,rare,0.5973438483795993,True,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,student_rank2,extrapolated,common,0.29040863639490977,True,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,student_rank2,extrapolated,rare,0.16613632716880555,True,0.028045460665037825,True,True,0.13809086650376773
nonlinear_heteroskedastic,303,transformer_mdn4,boundary,common,0.16532590069734865,True,0.10848965563976015,True,True,0.0568362450575885
nonlinear_heteroskedastic,303,transformer_mdn4,boundary,rare,0.09724286506672328,True,0.0347709574593103,True,True,0.062471907607412974
nonlinear_heteroskedastic,303,transformer_mdn4,central,common,0.07275361480853533,True,0.02041439940307005,True,True,0.05233921540546528
nonlinear_heteroskedastic,303,transformer_mdn4,central,rare,0.17451904658119893,False,0.06297426795089184,False,False,
nonlinear_heteroskedastic,303,transformer_mdn4,extrapolated,common,0.17596833454667807,True,0.05744497161973758,False,False,
nonlinear_heteroskedastic,303,transformer_mdn4,extrapolated,rare,0.13328063269157142,True,0.028045460665037825,True,True,0.1052351720265336
