law,data_seed,family,region,event,absolute_error,qualified_fraction,reference_seconds,all_initializations_qualified,qualified_absolute_error
nonlinear_heteroskedastic,101,student_rank2,extrapolated,rare,0.013642634791826699,1.0,0.00134287547552955,True,0.013642634791826699
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,common,0.0571560603958696,1.0,0.36649006252991967,True,0.0571560603958696
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,rare,0.08856672107498186,1.0,1.5440822289965581,True,0.08856672107498186
nonlinear_heteroskedastic,101,transformer_mdn4,central,common,0.0709075859542925,1.0,0.0706004170060623,True,0.0709075859542925
nonlinear_heteroskedastic,101,transformer_mdn4,central,rare,0.0637870152062348,0.0,1.559964707994368,False,
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,common,0.13969894498739074,1.0,0.9580128335219342,True,0.13969894498739074
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,rare,0.11064519272806306,1.0,0.2199728335253894,True,0.11064519272806306
nonlinear_heteroskedastic,202,edm,boundary,common,0.07686816122173826,1.0,0.4642113340087235,True,0.07686816122173826
nonlinear_heteroskedastic,202,edm,boundary,rare,0.024588252146625453,0.5,2.2460392084904015,False,
nonlinear_heteroskedastic,202,edm,central,common,0.020478260728551953,1.0,0.09502733353292564,True,0.020478260728551953
nonlinear_heteroskedastic,202,edm,central,rare,0.13136193703749877,0.0,2.310401999478927,False,
nonlinear_heteroskedastic,202,edm,extrapolated,common,0.14961710586248295,0.0,2.2480238954885863,False,
nonlinear_heteroskedastic,202,edm,extrapolated,rare,0.11885184392944295,1.0,0.0935253124916926,True,0.11885184392944295
nonlinear_heteroskedastic,202,flow,boundary,common,0.12633097311548547,1.0,2.161501833004877,True,0.12633097311548547
nonlinear_heteroskedastic,202,flow,boundary,rare,0.02064838893564745,1.0,2.1645651044964325,True,0.02064838893564745
nonlinear_heteroskedastic,202,flow,central,common,0.030171932658068702,1.0,0.08970827099983575,True,0.030171932658068702
nonlinear_heteroskedastic,202,flow,central,rare,0.13273902106976426,0.0,2.1701806454802863,False,
nonlinear_heteroskedastic,202,flow,extrapolated,common,0.1788205541622069,0.0,2.1654874584637582,False,
nonlinear_heteroskedastic,202,flow,extrapolated,rare,0.07993131976354545,1.0,0.08932137498049994,True,0.07993131976354545
nonlinear_heteroskedastic,202,gaussian_diag,boundary,common,0.22550623855605856,1.0,0.00323895801557225,True,0.22550623855605856
nonlinear_heteroskedastic,202,gaussian_diag,boundary,rare,0.22270728290373099,1.0,0.00793537450954315,True,0.22270728290373099
nonlinear_heteroskedastic,202,gaussian_diag,central,common,0.21575379043698834,1.0,0.00107681300141845,True,0.21575379043698834
nonlinear_heteroskedastic,202,gaussian_diag,central,rare,0.2375525292599882,0.0,0.0121924789855256,False,
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,common,0.23203767444261464,1.0,0.00833329150918865,True,0.23203767444261464
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,rare,0.21310169135336954,1.0,0.00082014550571325,True,0.21310169135336954
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,common,0.0255958038910316,1.0,0.00445016700541595,True,0.0255958038910316
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,rare,0.03068712991041765,1.0,0.010950666997814499,True,0.03068712991041765
nonlinear_heteroskedastic,202,gaussian_rank2,central,common,0.02072341197692415,1.0,0.00169679100508795,True,0.02072341197692415
nonlinear_heteroskedastic,202,gaussian_rank2,central,rare,0.04949299039955095,0.0,0.016873957967618453,False,
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,common,0.08132554808727215,1.0,0.01084281250950875,True,0.08132554808727215
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,rare,0.07788441312358005,1.0,0.0011318750039208,True,0.07788441312358005
nonlinear_heteroskedastic,202,gp_rbf,boundary,common,0.2299528481688442,1.0,0.0036067080218344,True,0.2299528481688442
nonlinear_heteroskedastic,202,gp_rbf,boundary,rare,0.2254037752247637,1.0,0.0122599590104073,True,0.2254037752247637
nonlinear_heteroskedastic,202,gp_rbf,central,common,0.2170251762502861,1.0,0.0014932499616406,True,0.2170251762502861
nonlinear_heteroskedastic,202,gp_rbf,central,rare,0.0946839700574083,0.0,0.0111302909790538,False,
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,common,0.2280938509825444,1.0,0.0012177500175312,True,0.2280938509825444
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,rare,0.2221261463337643,1.0,0.0035725409979932,True,0.2221261463337643
nonlinear_heteroskedastic,202,mdn4,boundary,common,0.10552684207273061,1.0,0.034816625004168544,True,0.10552684207273061
nonlinear_heteroskedastic,202,mdn4,boundary,rare,0.10021536316069934,1.0,0.16213874949607993,True,0.10021536316069934
nonlinear_heteroskedastic,202,mdn4,central,common,0.0466488781204001,1.0,0.0075001874647568,True,0.0466488781204001
nonlinear_heteroskedastic,202,mdn4,central,rare,0.15437315857069867,0.0,0.16170560452155763,False,
nonlinear_heteroskedastic,202,mdn4,extrapolated,common,0.0405906122642836,1.0,0.03486768802395085,True,0.0405906122642836
nonlinear_heteroskedastic,202,mdn4,extrapolated,rare,0.0737788115236094,1.0,0.021144104015547747,True,0.0737788115236094
nonlinear_heteroskedastic,202,ridge,boundary,common,0.0200918156478014,1.0,0.0024891250068321,True,0.0200918156478014
nonlinear_heteroskedastic,202,ridge,boundary,rare,0.0117957134795392,1.0,0.0090348750236444,True,0.0117957134795392
nonlinear_heteroskedastic,202,ridge,central,common,0.0118980072222427,1.0,0.0007157910149544,True,0.0118980072222427
nonlinear_heteroskedastic,202,ridge,central,rare,0.068154051101093,0.0,0.0091151670203544,False,
nonlinear_heteroskedastic,202,ridge,extrapolated,common,0.10387752119669,0.0,0.0097979580168612,False,
nonlinear_heteroskedastic,202,ridge,extrapolated,rare,0.0264058724477767,1.0,0.0006521249888464,True,0.0264058724477767
nonlinear_heteroskedastic,202,student_rank2,boundary,common,0.0857002533516896,1.0,0.0126093539875,True,0.0857002533516896
nonlinear_heteroskedastic,202,student_rank2,boundary,rare,0.08125621531262275,0.5,0.0125905210152268,False,
nonlinear_heteroskedastic,202,student_rank2,central,common,0.00751093090864585,1.0,0.0016784375184214998,True,0.00751093090864585
nonlinear_heteroskedastic,202,student_rank2,central,rare,0.5977986850825475,0.0,0.0197873959841672,False,
nonlinear_heteroskedastic,202,student_rank2,extrapolated,common,0.08362975358835616,1.0,0.01248650002526115,True,0.08362975358835616
nonlinear_heteroskedastic,202,student_rank2,extrapolated,rare,0.06579237805403655,1.0,0.0013996875204611,True,0.06579237805403655
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,common,0.11211185589096015,1.0,0.3656788745138328,True,0.11211185589096015
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,rare,0.1278548689236498,0.5,1.547042145510204,False,
nonlinear_heteroskedastic,202,transformer_mdn4,central,common,0.12503532701165804,1.0,0.0728787084808573,True,0.12503532701165804
nonlinear_heteroskedastic,202,transformer_mdn4,central,rare,0.15412918763603967,0.0,1.5553182079747785,False,
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,common,0.1306997853590389,1.0,0.9595067914924584,True,0.1306997853590389
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,rare,0.16232543510857994,1.0,0.070276020996971,True,0.16232543510857994
nonlinear_heteroskedastic,303,edm,boundary,common,0.01884567612814775,1.0,0.46368087551672943,True,0.01884567612814775
nonlinear_heteroskedastic,303,edm,boundary,rare,0.0337466730575827,1.0,2.2511121460120194,True,0.0337466730575827
nonlinear_heteroskedastic,303,edm,central,common,0.0023357808735249,1.0,0.09443693750654344,True,0.0023357808735249
nonlinear_heteroskedastic,303,edm,central,rare,0.24475074874644276,0.0,2.24231279201922,False,
nonlinear_heteroskedastic,303,edm,extrapolated,common,0.1246961956991973,0.0,2.2608464999939315,False,
nonlinear_heteroskedastic,303,edm,extrapolated,rare,0.05488013318211325,1.0,0.0941631669993512,True,0.05488013318211325
nonlinear_heteroskedastic,303,flow,boundary,common,0.1094515195032208,1.0,2.158935854007723,True,0.1094515195032208
nonlinear_heteroskedastic,303,flow,boundary,rare,0.0427396389537054,1.0,2.1555788124969695,True,0.0427396389537054
nonlinear_heteroskedastic,303,flow,central,common,0.02041439940307,1.0,0.08964922849554566,True,0.02041439940307
nonlinear_heteroskedastic,303,flow,central,rare,0.0618908599678492,0.0,2.1535230834851973,False,
nonlinear_heteroskedastic,303,flow,extrapolated,common,0.05677084801918755,0.0,2.180114354006946,False,
nonlinear_heteroskedastic,303,flow,extrapolated,rare,0.02744980389498475,1.0,0.08930908300681034,True,0.02744980389498475
nonlinear_heteroskedastic,303,gaussian_diag,boundary,common,0.22486666462183608,1.0,0.0032944164995569,True,0.22486666462183608
nonlinear_heteroskedastic,303,gaussian_diag,boundary,rare,0.22000448594708516,1.0,0.0121254164841957,True,0.22000448594708516
nonlinear_heteroskedastic,303,gaussian_diag,central,common,0.21964819073709158,1.0,0.00110783352283755,True,0.21964819073709158
nonlinear_heteroskedastic,303,gaussian_diag,central,rare,0.19643420515131,0.0,0.01257191650802265,False,
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,common,0.20750287106410947,0.5,0.00764208298642185,False,
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,rare,0.2338073707451718,1.0,0.0066633545211516,True,0.2338073707451718
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,common,0.03413501799218955,1.0,0.0046194165188353006,True,0.03413501799218955
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,rare,0.05447342834156415,1.0,0.017404082987923147,True,0.05447342834156415
nonlinear_heteroskedastic,303,gaussian_rank2,central,common,0.029552952740763798,1.0,0.0012670209980569,True,0.029552952740763798
nonlinear_heteroskedastic,303,gaussian_rank2,central,rare,0.0812736969572338,0.0,0.01735912502044805,False,
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,common,0.06787430471515116,0.0,0.0168879374978132,False,
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,rare,0.03881284495150465,1.0,0.00125706198741675,True,0.03881284495150465
nonlinear_heteroskedastic,303,gp_rbf,boundary,common,0.2269001191140248,1.0,0.0035460839862935,True,0.2269001191140248
nonlinear_heteroskedastic,303,gp_rbf,boundary,rare,0.2257456264057933,1.0,0.0118879590299911,True,0.2257456264057933
nonlinear_heteroskedastic,303,gp_rbf,central,common,0.214291805044287,1.0,0.0013699170085601,True,0.214291805044287
nonlinear_heteroskedastic,303,gp_rbf,central,rare,0.1771923139935625,0.0,0.0111631670151837,False,
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,common,0.2185431891420255,1.0,0.001195958990138,True,0.2185431891420255
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,rare,0.2156905589118737,1.0,0.0119058749987743,True,0.2156905589118737
nonlinear_heteroskedastic,303,mdn4,boundary,common,0.1185106662993823,1.0,0.03510987450135865,True,0.1185106662993823
nonlinear_heteroskedastic,303,mdn4,boundary,rare,0.0229345817489594,1.0,0.1628753125260118,True,0.0229345817489594
nonlinear_heteroskedastic,303,mdn4,central,common,0.02544920308153025,1.0,0.00737279152963305,True,0.02544920308153025
nonlinear_heteroskedastic,303,mdn4,central,rare,0.1125679470025675,0.0,0.16036185401026154,False,
nonlinear_heteroskedastic,303,mdn4,extrapolated,common,0.1641924438901216,0.5,0.09871364550781435,False,
nonlinear_heteroskedastic,303,mdn4,extrapolated,rare,0.0480859667539327,1.0,0.00751112448051565,True,0.0480859667539327
nonlinear_heteroskedastic,303,ridge,boundary,common,0.0188694188443386,1.0,0.0024662920041009,True,0.0188694188443386
nonlinear_heteroskedastic,303,ridge,boundary,rare,0.0084285378815515,1.0,0.0096534579643048,True,0.0084285378815515
nonlinear_heteroskedastic,303,ridge,central,common,0.0009252693701636,1.0,0.0008556660031899,True,0.0009252693701636
nonlinear_heteroskedastic,303,ridge,central,rare,0.0915235814454143,0.0,0.0087571669719181,False,
nonlinear_heteroskedastic,303,ridge,extrapolated,common,0.1544397516866561,0.0,0.009224583976902,False,
nonlinear_heteroskedastic,303,ridge,extrapolated,rare,0.0226139906698625,1.0,0.0006689160363748,True,0.0226139906698625
nonlinear_heteroskedastic,303,student_rank2,boundary,common,0.1631197068200689,1.0,0.00519122902187515,True,0.1631197068200689
nonlinear_heteroskedastic,303,student_rank2,boundary,rare,0.21848462679188535,0.5,0.019885812478605602,False,
nonlinear_heteroskedastic,303,student_rank2,central,common,0.0039189531968856,1.0,0.00155006250133735,True,0.0039189531968856
nonlinear_heteroskedastic,303,student_rank2,central,rare,0.1468083045616671,0.0,0.01975504151778295,False,
nonlinear_heteroskedastic,303,student_rank2,extrapolated,common,0.2863408710622872,0.0,0.02025720852543595,False,
nonlinear_heteroskedastic,303,student_rank2,extrapolated,rare,0.15316738283300219,1.0,0.0033394375059287496,True,0.15316738283300219
nonlinear_heteroskedastic,303,transformer_mdn4,boundary,common,0.1662877645608093,1.0,0.36896245850948617,True,0.1662877645608093
nonlinear_heteroskedastic,303,transformer_mdn4,boundary,rare,0.08927418357232811,1.0,1.5479837709863205,True,0.08927418357232811
nonlinear_heteroskedastic,303,transformer_mdn4,central,common,0.0720704041276938,1.0,0.07042616701801305,True,0.0720704041276938
nonlinear_heteroskedastic,303,transformer_mdn4,central,rare,0.1734356385981563,0.0,1.5492347499821335,False,
nonlinear_heteroskedastic,303,transformer_mdn4,extrapolated,common,0.17664245814722795,1.0,0.7898430204950273,True,0.17664245814722795
nonlinear_heteroskedastic,303,transformer_mdn4,extrapolated,rare,0.13268497592151834,1.0,0.2206128329853527,True,0.13268497592151834
