law,data_seed,init,family,region,step,target,estimate,mc_se,truth,error
nonlinear_heteroskedastic,202,0,ridge,central,0.2,0,1.33752880458774,3.845925372767128e-16,1.6,-0.26247119541226
nonlinear_heteroskedastic,202,0,ridge,central,0.2,1,0.5339490145339103,5.187645042750225e-16,0.5,0.0339490145339103
nonlinear_heteroskedastic,202,0,ridge,central,0.2,2,-0.2017293412825214,5.665583147960492e-17,-0.2,-0.0017293412825214
nonlinear_heteroskedastic,202,0,ridge,central,0.1,0,1.3375288045877405,4.6222270443732795e-16,1.6,-0.2624711954122596
nonlinear_heteroskedastic,202,0,ridge,central,0.1,1,0.5339490145339109,3.764949453935611e-16,0.5,0.0339490145339108
nonlinear_heteroskedastic,202,0,ridge,central,0.1,2,-0.2017293412825213,1.1274368112207335e-16,-0.2,-0.0017293412825213
nonlinear_heteroskedastic,202,0,ridge,central,0.05,0,1.3375288045877385,3.391787365751734e-16,1.6,-0.2624711954122616
nonlinear_heteroskedastic,202,0,ridge,central,0.05,1,0.5339490145339109,2.0770370905276122e-16,0.5,0.0339490145339108
nonlinear_heteroskedastic,202,0,ridge,central,0.05,2,-0.2017293412825214,4.2397342071896675e-17,-0.2,-0.0017293412825213
nonlinear_heteroskedastic,202,0,ridge,boundary,0.2,0,1.3375288045877396,5.6385049384234815e-15,0.6182383242455304,0.7192904803422092
nonlinear_heteroskedastic,202,0,ridge,boundary,0.2,1,0.5339490145339086,4.8393499691331275e-16,0.5,0.0339490145339086
nonlinear_heteroskedastic,202,0,ridge,boundary,0.2,2,-0.2017293412825213,4.01577556656276e-16,-0.2,-0.0017293412825212
nonlinear_heteroskedastic,202,0,ridge,boundary,0.1,0,1.33752880458774,3.3343677636035645e-15,0.6182383242455304,0.7192904803422097
nonlinear_heteroskedastic,202,0,ridge,boundary,0.1,1,0.5339490145339133,1.648597081617964e-15,0.5,0.0339490145339133
nonlinear_heteroskedastic,202,0,ridge,boundary,0.1,2,-0.2017293412825207,7.782292527558784e-16,-0.2,-0.0017293412825207
nonlinear_heteroskedastic,202,0,ridge,boundary,0.05,0,1.337528804587744,1.6813679240650574e-14,0.6182383242455304,0.7192904803422137
nonlinear_heteroskedastic,202,0,ridge,boundary,0.05,1,0.533949014533906,4.4869129348949825e-15,0.5,0.0339490145339059
nonlinear_heteroskedastic,202,0,ridge,boundary,0.05,2,-0.2017293412825198,1.0427135998304652e-15,-0.2,-0.0017293412825198
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.2,0,1.337528804587727,9.978428602784338e-15,1.026929748370581,0.3105990562171459
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.2,1,0.53394901453391,4.923518887275036e-16,0.5,0.0339490145339099
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.2,2,-0.2017293412825219,1.1812163421845045e-15,-0.2,-0.0017293412825219
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.1,0,1.3375288045877165,1.2582962986464434e-14,1.026929748370581,0.3105990562171352
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.1,1,0.5339490145339065,8.973825869789965e-15,0.5,0.0339490145339065
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.1,2,-0.201729341282523,1.2517220967226829e-15,-0.2,-0.001729341282523
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.05,0,1.3375288045877642,1.1749496091904412e-14,1.026929748370581,0.3105990562171832
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.05,1,0.5339490145338958,1.1561521638789909e-14,0.5,0.0339490145338957
nonlinear_heteroskedastic,202,0,ridge,extrapolated,0.05,2,-0.2017293412825216,1.110223024625157e-15,-0.2,-0.0017293412825216
bimodal,202,0,ridge,central,0.2,0,1.8296685287177088,3.737567639961684e-16,2.25,-0.4203314712822912
bimodal,202,0,ridge,central,0.2,1,0.9505422488541307,2.2662332591841974e-16,1.05,-0.0994577511458693
bimodal,202,0,ridge,central,0.2,2,-0.3167636343194056,1.949487562649258e-16,-0.35,0.0332363656805943
bimodal,202,0,ridge,central,0.1,0,1.829668528717708,1.0012545798738546e-15,2.25,-0.4203314712822921
bimodal,202,0,ridge,central,0.1,1,0.9505422488541316,5.305116045288624e-16,1.05,-0.0994577511458685
bimodal,202,0,ridge,central,0.1,2,-0.3167636343194057,1.8549918689772904e-16,-0.35,0.0332363656805942
bimodal,202,0,ridge,central,0.05,0,1.8296685287177088,8.741904837807691e-16,2.25,-0.4203314712822912
bimodal,202,0,ridge,central,0.05,1,0.9505422488541312,1.5032490816276447e-16,1.05,-0.0994577511458688
bimodal,202,0,ridge,central,0.05,2,-0.3167636343194055,2.0521614974769298e-16,-0.35,0.0332363656805944
bimodal,202,0,ridge,boundary,0.2,0,1.829668528717716,3.0146865528996112e-15,0.9347346089919524,0.8949339197257636
bimodal,202,0,ridge,boundary,0.2,1,0.9505422488541324,5.9787339602818175e-16,0.7678045486315878,0.1827377002225446
bimodal,202,0,ridge,boundary,0.2,2,-0.3167636343194062,4.335559509131367e-16,-0.2730376041722512,-0.0437260301471549
bimodal,202,0,ridge,boundary,0.1,0,1.82966852871772,1.4135774147626351e-14,0.9347346089919524,0.8949339197257676
bimodal,202,0,ridge,boundary,0.1,1,0.9505422488541324,8.51573145259177e-16,0.7678045486315878,0.1827377002225447
bimodal,202,0,ridge,boundary,0.1,2,-0.3167636343194051,2.634782473413812e-15,-0.2730376041722512,-0.0437260301471538
bimodal,202,0,ridge,boundary,0.05,0,1.8296685287176917,1.2625990704234372e-14,0.9347346089919524,0.8949339197257394
bimodal,202,0,ridge,boundary,0.05,1,0.9505422488541372,3.899765378009121e-15,0.7678045486315878,0.1827377002225494
bimodal,202,0,ridge,boundary,0.05,2,-0.3167636343194059,1.7651906014250404e-15,-0.2730376041722512,-0.0437260301471547
bimodal,202,0,ridge,extrapolated,0.2,0,1.8296685287177008,4.622227044373279e-15,1.0442146957146352,0.7854538330030654
bimodal,202,0,ridge,extrapolated,0.2,1,0.9505422488541274,7.031461183116361e-15,0.5146257246757381,0.4359165241783893
bimodal,202,0,ridge,extrapolated,0.2,2,-0.3167636343194079,2.6445106946387896e-15,-0.203988834002474,-0.1127748003169338
bimodal,202,0,ridge,extrapolated,0.1,0,1.8296685287177168,1.5666082210807886e-14,1.0442146957146352,0.7854538330030816
bimodal,202,0,ridge,extrapolated,0.1,1,0.950542248854116,0.0,0.5146257246757381,0.4359165241783779
bimodal,202,0,ridge,extrapolated,0.1,2,-0.3167636343194024,3.938293516080098e-15,-0.203988834002474,-0.1127748003169284
bimodal,202,0,ridge,extrapolated,0.05,0,1.8296685287176917,1.8488908177493116e-14,1.0442146957146352,0.7854538330030565
bimodal,202,0,ridge,extrapolated,0.05,1,0.9505422488541804,2.0986837273596e-14,0.5146257246757381,0.4359165241784423
bimodal,202,0,ridge,extrapolated,0.05,2,-0.316763634319398,6.3129953521171866e-15,-0.203988834002474,-0.112774800316924
bimodal,303,2903,student_rank2,central,0.2,0,2.6345985987024525,0.0041859307158196,2.25,0.3845985987024525
bimodal,303,2903,student_rank2,central,0.2,1,1.341700657795742,0.0030908062068177,1.05,0.2917006577957419
bimodal,303,2903,student_rank2,central,0.2,2,-0.5201925621212501,0.0006479496168261,-0.35,-0.1701925621212501
bimodal,303,2903,student_rank2,central,0.1,0,2.6762155928212628,0.0042456286747822,2.25,0.4262155928212627
bimodal,303,2903,student_rank2,central,0.1,1,1.3581427294846915,0.0030687062321544,1.05,0.3081427294846914
bimodal,303,2903,student_rank2,central,0.1,2,-0.532172218828484,0.000616784441823,-0.35,-0.182172218828484
bimodal,303,2903,student_rank2,central,0.05,0,2.6868174676593353,0.00426156673299,2.25,0.4368174676593352
bimodal,303,2903,student_rank2,central,0.05,1,1.3622934341161426,0.0030627920042656,1.05,0.3122934341161425
bimodal,303,2903,student_rank2,central,0.05,2,-0.535282866109622,0.0006087998221656,-0.35,-0.1852828661096219
bimodal,303,2903,student_rank2,boundary,0.2,0,0.951062672864215,0.0031668581838852,0.9347346089919524,0.0163280638722627
bimodal,303,2903,student_rank2,boundary,0.2,1,0.5810666977595355,0.0025537266105441,0.7678045486315878,-0.1867378508720523
bimodal,303,2903,student_rank2,boundary,0.2,2,-0.1190881767103906,8.381161486392216e-05,-0.2730376041722512,0.1539494274618605
bimodal,303,2903,student_rank2,boundary,0.1,0,0.9411757052771108,0.0031796303103297,0.9347346089919524,0.0064410962851585
bimodal,303,2903,student_rank2,boundary,0.1,1,0.5763103015849752,0.0025595257930821,0.7678045486315878,-0.1914942470466125
bimodal,303,2903,student_rank2,boundary,0.1,2,-0.1150925050087232,9.22088490715461e-05,-0.2730376041722512,0.1579450991635279
bimodal,303,2903,student_rank2,boundary,0.05,0,0.9387042713217004,0.0031825876869222,0.9347346089919524,0.0039696623297482
bimodal,303,2903,student_rank2,boundary,0.05,1,0.5751075699237426,0.0025609712085624,0.7678045486315878,-0.1926969787078452
bimodal,303,2903,student_rank2,boundary,0.05,2,-0.1140764404997692,9.441740360418524e-05,-0.2730376041722512,0.1589611636724819
bimodal,303,2903,student_rank2,extrapolated,0.2,0,0.1628499883435685,0.0022040238120198,1.0442146957146352,-0.8813647073710666
bimodal,303,2903,student_rank2,extrapolated,0.2,1,0.1087509411204196,0.0016075001491971,0.5146257246757381,-0.4058747835553185
bimodal,303,2903,student_rank2,extrapolated,0.2,2,0.0605879734834341,0.0001863523595479,-0.203988834002474,0.2645768074859081
bimodal,303,2903,student_rank2,extrapolated,0.1,0,0.1619671513419573,0.0022073420503681,1.0442146957146352,-0.8822475443726778
bimodal,303,2903,student_rank2,extrapolated,0.1,1,0.1082242833279678,0.0016056230821827,0.5146257246757381,-0.4064014413477702
bimodal,303,2903,student_rank2,extrapolated,0.1,2,0.0607188221403072,0.0001849302995911,-0.203988834002474,0.2647076561427813
bimodal,303,2903,student_rank2,extrapolated,0.05,0,0.1617439126210958,0.0022081913877334,1.0442146957146352,-0.8824707830935393
bimodal,303,2903,student_rank2,extrapolated,0.05,1,0.1080915274147857,0.0016051471741941,0.5146257246757381,-0.4065341972609523
bimodal,303,2903,student_rank2,extrapolated,0.05,2,0.0607519887740852,0.0001845752413216,-0.203988834002474,0.2647408227765592
bimodal,303,2903,transformer_mdn4,central,0.2,0,2.4832965224289274,0.0091455010878389,2.25,0.2332965224289274
bimodal,303,2903,transformer_mdn4,central,0.2,1,1.0220091664644435,0.0095780060570318,1.05,-0.0279908335355565
bimodal,303,2903,transformer_mdn4,central,0.2,2,-0.2890196175130016,0.0023245528758299,-0.35,0.0609803824869983
bimodal,303,2903,transformer_mdn4,central,0.1,0,2.5136814811177177,0.0184097928390421,2.25,0.2636814811177177
bimodal,303,2903,transformer_mdn4,central,0.1,1,1.0188536207071095,0.0248731502742876,1.05,-0.0311463792928905
bimodal,303,2903,transformer_mdn4,central,0.1,2,-0.2846859365173993,0.0048590131370263,-0.35,0.0653140634826006
bimodal,303,2903,transformer_mdn4,central,0.05,0,2.573703164894954,0.0724986156229966,2.25,0.3237031648949542
bimodal,303,2903,transformer_mdn4,central,0.05,1,1.054956569329023,0.0808458538892458,1.05,0.0049565693290229
bimodal,303,2903,transformer_mdn4,central,0.05,2,-0.2869104231675271,0.0150555841518884,-0.35,0.0630895768324729
bimodal,303,2903,transformer_mdn4,boundary,0.2,0,0.9056304780744708,0.0189065287591366,0.9347346089919524,-0.0291041309174815
bimodal,303,2903,transformer_mdn4,boundary,0.2,1,0.5703188390714752,0.0132838916231224,0.7678045486315878,-0.1974857095601125
bimodal,303,2903,transformer_mdn4,boundary,0.2,2,-0.2037365518845238,0.0035001417342774,-0.2730376041722512,0.0693010522877274
bimodal,303,2903,transformer_mdn4,boundary,0.1,0,0.8791501971936503,0.0106256511299422,0.9347346089919524,-0.0555844117983019
bimodal,303,2903,transformer_mdn4,boundary,0.1,1,0.5549962830727263,0.0074275131330865,0.7678045486315878,-0.2128082655588614
bimodal,303,2903,transformer_mdn4,boundary,0.1,2,-0.2029123138034153,0.0042833122455708,-0.2730376041722512,0.0701252903688358
bimodal,303,2903,transformer_mdn4,boundary,0.05,0,0.8932198948781322,0.0063594995068145,0.9347346089919524,-0.04151471411382
bimodal,303,2903,transformer_mdn4,boundary,0.05,1,0.5699111115497165,0.005100531976014,0.7678045486315878,-0.1978934370818712
bimodal,303,2903,transformer_mdn4,boundary,0.05,2,-0.2059169965546305,0.0017232434631596,-0.2730376041722512,0.0671206076176206
bimodal,303,2903,transformer_mdn4,extrapolated,0.2,0,0.0911820503130019,0.0042520141113073,1.0442146957146352,-0.9530326454016332
bimodal,303,2903,transformer_mdn4,extrapolated,0.2,1,-0.0147185638142627,0.001125392778944,0.5146257246757381,-0.5293442884900008
bimodal,303,2903,transformer_mdn4,extrapolated,0.2,2,0.0800625833158395,0.0017324778298697,-0.203988834002474,0.2840514173183136
bimodal,303,2903,transformer_mdn4,extrapolated,0.1,0,0.0881390178897293,0.0063823643247515,1.0442146957146352,-0.956075677824906
bimodal,303,2903,transformer_mdn4,extrapolated,0.1,1,-0.0171254519192665,0.0019379524680261,0.5146257246757381,-0.5317511765950046
bimodal,303,2903,transformer_mdn4,extrapolated,0.1,2,0.0809142164916063,0.0018979268717979,-0.203988834002474,0.2849030504940803
bimodal,303,2903,transformer_mdn4,extrapolated,0.05,0,0.0853903376236934,0.0113206812798998,1.0442146957146352,-0.9588243580909418
bimodal,303,2903,transformer_mdn4,extrapolated,0.05,1,-0.0185680587746328,0.0055916929749941,0.5146257246757381,-0.5331937834503709
bimodal,303,2903,transformer_mdn4,extrapolated,0.05,2,0.0792725334427874,0.0019229000930054,-0.203988834002474,0.2832613674452614
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.2,0,1.4320473321873204,0.0006992725486121,1.6,-0.1679526678126797
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.2,1,0.5465786248585841,1.211177528973324e-05,0.5,0.0465786248585841
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.2,2,-0.2635600354684292,0.0002090986848209,-0.2,-0.0635600354684292
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.1,0,1.4440748362651288,0.0007008860553473,1.6,-0.1559251637348713
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.1,1,0.5495260718575042,1.2463785513235868e-05,0.5,0.0495260718575042
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.1,2,-0.2663573606936566,0.000216155114021,-0.2,-0.0663573606936566
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.05,0,1.4471286899027584,0.0007012635663654,1.6,-0.1528713100972416
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.05,1,0.5502685398405981,1.2535883956950224e-05,0.5,0.050268539840598
nonlinear_heteroskedastic,101,2903,gaussian_diag,central,0.05,2,-0.2670622926662513,0.0002179852361143,-0.2,-0.0670622926662513
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.2,0,0.8375459237630075,0.0017869428258436,0.6182383242455304,0.2193075995174771
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.2,1,0.3914482878696136,0.0002604244452435,0.5,-0.1085517121303863
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.2,2,-0.1546470746740371,0.0002068057737617,-0.2,0.0453529253259628
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.1,0,0.835170451989915,0.001782153167214,0.6182383242455304,0.2169321277443846
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.1,1,0.3910050630285801,0.0002576833301918,0.5,-0.1089949369714198
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.1,2,-0.1531730089565891,0.0002081974378625,-0.2,0.0468269910434109
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.05,0,0.8345549832907614,0.0017808416115494,0.6182383242455304,0.216316659045231
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.05,1,0.390884825887256,0.0002569546306588,0.5,-0.109115174112744
nonlinear_heteroskedastic,101,2903,gaussian_diag,boundary,0.05,2,-0.1527910744185181,0.0002085422422944,-0.2,0.0472089255814819
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.2,0,-0.0910558906375983,0.0009932156974072,1.026929748370581,-1.1179856390081797
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.2,1,0.0365877822143376,0.0004573841846127,0.5,-0.4634122177856624
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.2,2,-0.0303210625784748,9.198182913832156e-06,-0.2,0.1696789374215251
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.1,0,-0.0935340118198964,0.0009933608895399,1.026929748370581,-1.1204637601904774
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.1,1,0.0356470871488047,0.0004580595634812,0.5,-0.4643529128511952
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.1,2,-0.0300918931370383,9.577264702578727e-06,-0.2,0.1699081068629616
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.05,0,-0.094155249920198,0.0009933930451499,1.026929748370581,-1.1210849982907791
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.05,1,0.0354110876413512,0.0004582284692749,0.5,-0.4645889123586488
nonlinear_heteroskedastic,101,2903,gaussian_diag,extrapolated,0.05,2,-0.0300346241847787,9.671571440041824e-06,-0.2,0.1699653758152212
nonlinear_heteroskedastic,202,2903,edm,central,0.2,0,1.4259221131005908,0.0014699996661608,1.6,-0.1740778868994092
nonlinear_heteroskedastic,202,2903,edm,central,0.2,1,0.5142910019551885,0.0008623467739096,0.5,0.0142910019551885
nonlinear_heteroskedastic,202,2903,edm,central,0.2,2,-0.2402284688329053,0.0002015241677023,-0.2,-0.0402284688329052
nonlinear_heteroskedastic,202,2903,edm,central,0.1,0,1.437113697590531,0.0014962196200148,1.6,-0.1628863024094691
nonlinear_heteroskedastic,202,2903,edm,central,0.1,1,0.5205705983716719,0.000871668146368,0.5,0.0205705983716718
nonlinear_heteroskedastic,202,2903,edm,central,0.1,2,-0.2418504519158685,0.0001965558851444,-0.2,-0.0418504519158684
nonlinear_heteroskedastic,202,2903,edm,central,0.05,0,1.4399624526963226,0.0015031053438774,1.6,-0.1600375473036774
nonlinear_heteroskedastic,202,2903,edm,central,0.05,1,0.5221649720091505,0.0008739288950315,0.5,0.0221649720091504
nonlinear_heteroskedastic,202,2903,edm,central,0.05,2,-0.2422646019252859,0.0001952202398044,-0.2,-0.0422646019252858
nonlinear_heteroskedastic,202,2903,edm,boundary,0.2,0,0.9624280364849088,0.0015095466458908,0.6182383242455304,0.3441897122393784
nonlinear_heteroskedastic,202,2903,edm,boundary,0.2,1,0.1503006792385871,0.0001193116199898,0.5,-0.3496993207614128
nonlinear_heteroskedastic,202,2903,edm,boundary,0.2,2,-0.1622070024866381,0.0001247124122808,-0.2,0.0377929975133618
nonlinear_heteroskedastic,202,2903,edm,boundary,0.1,0,0.9616298356045986,0.0015191370087823,0.6182383242455304,0.3433915113590682
nonlinear_heteroskedastic,202,2903,edm,boundary,0.1,1,0.1481767979441198,0.00013982814527,0.5,-0.3518232020558802
nonlinear_heteroskedastic,202,2903,edm,boundary,0.1,2,-0.1618949792557454,0.0001258422535964,-0.2,0.0381050207442545
nonlinear_heteroskedastic,202,2903,edm,boundary,0.05,0,0.9614156791748026,0.0015215555548844,0.6182383242455304,0.3431773549292722
nonlinear_heteroskedastic,202,2903,edm,boundary,0.05,1,0.1476347446222009,0.0001450987591901,0.5,-0.352365255377799
nonlinear_heteroskedastic,202,2903,edm,boundary,0.05,2,-0.1618158036435256,0.0001261252008098,-0.2,0.0381841963564743
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.2,0,0.1135265227737157,0.0004457273676536,1.026929748370581,-0.9134032255968654
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.2,1,-0.0819208268983199,0.0002680580218669,0.5,-0.5819208268983199
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.2,2,-0.0685672558083575,0.0007349198936116,-0.2,0.1314327441916424
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.1,0,0.1122818535844405,0.0004445944855497,1.026929748370581,-0.9146478947861404
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.1,1,-0.0821486511636572,0.0002694566247783,0.5,-0.5821486511636573
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.1,2,-0.0684934651826315,0.0007352766761106,-0.2,0.1315065348173685
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.05,0,0.1119716056573187,0.0004442924103713,1.026929748370581,-0.9149581427132624
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.05,1,-0.0822047451983903,0.0002698080263072,0.5,-0.5822047451983904
nonlinear_heteroskedastic,202,2903,edm,extrapolated,0.05,2,-0.0684751921214343,0.0007353642092024,-0.2,0.1315248078785656
linear_gaussian,101,1701,edm,central,0.2,0,0.7195184627559496,0.000200109966083,0.8,-0.0804815372440505
linear_gaussian,101,1701,edm,central,0.2,1,0.4798648309537551,0.0002983331941875,0.5,-0.0201351690462448
linear_gaussian,101,1701,edm,central,0.2,2,-0.2548114142856738,0.0001270402992473,-0.2,-0.0548114142856738
linear_gaussian,101,1701,edm,central,0.1,0,0.7200149596228503,0.0001928872299043,0.8,-0.0799850403771497
linear_gaussian,101,1701,edm,central,0.1,1,0.4818571682429504,0.0002913162069294,0.5,-0.0181428317570496
linear_gaussian,101,1701,edm,central,0.1,2,-0.2569697802706112,0.0001282502564382,-0.2,-0.0569697802706112
linear_gaussian,101,1701,edm,central,0.05,0,0.7201319134520868,0.0001910067575823,0.8,-0.0798680865479132
linear_gaussian,101,1701,edm,central,0.05,1,0.4823567865288944,0.0002895155434737,0.5,-0.0176432134711055
linear_gaussian,101,1701,edm,central,0.05,2,-0.2575225821148181,0.0001285468881986,-0.2,-0.057522582114818
linear_gaussian,101,1701,edm,boundary,0.2,0,0.6282617721636953,0.0001206611694755,0.8,-0.1717382278363047
linear_gaussian,101,1701,edm,boundary,0.2,1,0.3165548227128736,0.0005675144017217,0.5,-0.1834451772871263
linear_gaussian,101,1701,edm,boundary,0.2,2,-0.1886606186698093,0.0004297098083504,-0.2,0.0113393813301907
linear_gaussian,101,1701,edm,boundary,0.1,0,0.62921754651452,0.0001248547666437,0.8,-0.17078245348548
linear_gaussian,101,1701,edm,boundary,0.1,1,0.3164146769760467,0.0005740038153595,0.5,-0.1835853230239533
linear_gaussian,101,1701,edm,boundary,0.1,2,-0.1886663100848347,0.0004316322170554,-0.2,0.0113336899151653
linear_gaussian,101,1701,edm,boundary,0.05,0,0.6294546181723878,0.0001259370419089,0.8,-0.1705453818276122
linear_gaussian,101,1701,edm,boundary,0.05,1,0.3163756583217368,0.0005756752021399,0.5,-0.1836243416782632
linear_gaussian,101,1701,edm,boundary,0.05,2,-0.1886652990388823,0.0004320982230124,-0.2,0.0113347009611176
linear_gaussian,101,1701,edm,extrapolated,0.2,0,0.2526095776884448,0.0002356953163693,0.8,-0.5473904223115553
linear_gaussian,101,1701,edm,extrapolated,0.2,1,0.0425315047174646,0.0002081397152023,0.5,-0.4574684952825353
linear_gaussian,101,1701,edm,extrapolated,0.2,2,-0.0271495262868351,0.0002212190581684,-0.2,0.1728504737131649
linear_gaussian,101,1701,edm,extrapolated,0.1,0,0.2521322307651304,0.0002360958897599,0.8,-0.5478677692348697
linear_gaussian,101,1701,edm,extrapolated,0.1,1,0.0421618194118646,0.0002080492667433,0.5,-0.4578381805881353
linear_gaussian,101,1701,edm,extrapolated,0.1,2,-0.0269146670136277,0.0002212838497892,-0.2,0.1730853329863722
linear_gaussian,101,1701,edm,extrapolated,0.05,0,0.2520132723933617,0.0002361775034084,0.8,-0.5479867276066384
linear_gaussian,101,1701,edm,extrapolated,0.05,1,0.0420699410588147,0.0002080471244441,0.5,-0.4579300589411852
linear_gaussian,101,1701,edm,extrapolated,0.05,2,-0.0268559080222657,0.0002212983063823,-0.2,0.1731440919777342
heavy_tailed,303,1701,edm,central,0.2,0,1.3771742150173685,0.0005493393645611,1.6,-0.2228257849826316
heavy_tailed,303,1701,edm,central,0.2,1,0.4492463200068132,0.0010976406915958,0.5,-0.0507536799931867
heavy_tailed,303,1701,edm,central,0.2,2,-0.159159052695334,0.0001776538820822,-0.2,0.040840947304666
heavy_tailed,303,1701,edm,central,0.1,0,1.3885592428010256,0.0005319153108025,1.6,-0.2114407571989744
heavy_tailed,303,1701,edm,central,0.1,1,0.454929014542832,0.0011081384813682,0.5,-0.0450709854571679
heavy_tailed,303,1701,edm,central,0.1,2,-0.1583309785699048,0.0001929012178381,-0.2,0.0416690214300951
heavy_tailed,303,1701,edm,central,0.05,0,1.3914283269553078,0.0005269740936194,1.6,-0.2085716730446922
heavy_tailed,303,1701,edm,central,0.05,1,0.4564212649519263,0.0011103582357503,0.5,-0.0435787350480736
heavy_tailed,303,1701,edm,central,0.05,2,-0.1581408028920923,0.0001968711702679,-0.2,0.0418591971079077
heavy_tailed,303,1701,edm,boundary,0.2,0,0.8348644910370867,0.0002361648643786,0.6182383242455304,0.2166261667915563
heavy_tailed,303,1701,edm,boundary,0.2,1,0.2753700632617882,0.0009625140744213,0.5,-0.2246299367382118
heavy_tailed,303,1701,edm,boundary,0.2,2,-0.2234137379531796,0.0005081272968877,-0.2,-0.0234137379531796
heavy_tailed,303,1701,edm,boundary,0.1,0,0.8331081811712823,0.0002429949325074,0.6182383242455304,0.2148698569257519
heavy_tailed,303,1701,edm,boundary,0.1,1,0.274863296861339,0.000958102564885,0.5,-0.2251367031386609
heavy_tailed,303,1701,edm,boundary,0.1,2,-0.2239569013872397,0.0005091458339134,-0.2,-0.0239569013872397
heavy_tailed,303,1701,edm,boundary,0.05,0,0.8326640120270468,0.0002446919623391,0.6182383242455304,0.2144256877815163
heavy_tailed,303,1701,edm,boundary,0.05,1,0.2747296269474532,0.0009569426991427,0.5,-0.2252703730525467
heavy_tailed,303,1701,edm,boundary,0.05,2,-0.2240892222593244,0.0005093681836415,-0.2,-0.0240892222593244
heavy_tailed,303,1701,edm,extrapolated,0.2,0,0.2514466493483382,0.0004469163757525,1.026929748370581,-0.7754830990222428
heavy_tailed,303,1701,edm,extrapolated,0.2,1,-0.0227739098233315,4.042457970573269e-05,0.5,-0.5227739098233315
heavy_tailed,303,1701,edm,extrapolated,0.2,2,-0.1343234786845108,0.0003505841830293,-0.2,0.0656765213154891
heavy_tailed,303,1701,edm,extrapolated,0.1,0,0.250806310840335,0.0004473433834046,1.026929748370581,-0.7761234375302459
heavy_tailed,303,1701,edm,extrapolated,0.1,1,-0.0231632077200554,4.0696082299196664e-05,0.5,-0.5231632077200554
heavy_tailed,303,1701,edm,extrapolated,0.1,2,-0.134284211560911,0.0003505042027544,-0.2,0.0657157884390889
heavy_tailed,303,1701,edm,extrapolated,0.05,0,0.2506470481745541,0.0004474508571302,1.026929748370581,-0.7762827001960269
heavy_tailed,303,1701,edm,extrapolated,0.05,1,-0.023260290421763,4.0773464013247995e-05,0.5,-0.523260290421763
heavy_tailed,303,1701,edm,extrapolated,0.05,2,-0.1342749404367094,0.0003504951602033,-0.2,0.0657250595632906
heavy_tailed,202,2903,mdn4,central,0.2,0,1.3752777514868226,0.0071038528148628,1.6,-0.2247222485131774
heavy_tailed,202,2903,mdn4,central,0.2,1,0.3260240102833467,0.005496238924482,0.5,-0.1739759897166533
heavy_tailed,202,2903,mdn4,central,0.2,2,-0.1161613441004062,0.0044343099659798,-0.2,0.0838386558995938
heavy_tailed,202,2903,mdn4,central,0.1,0,1.31304289553285,0.0126295909121977,1.6,-0.2869571044671499
heavy_tailed,202,2903,mdn4,central,0.1,1,0.249440453555538,0.0081188425710421,0.5,-0.250559546444462
