law,data_seed,init,family,region,event,model_n,model_estimate,model_se,model_min_ess,model_min_soft_probability,model_qualified,oracle_n,oracle_estimate,oracle_se,oracle_min_ess,oracle_min_soft_probability,oracle_qualified,error,qualified,reference_seconds
linear_gaussian,303,1701,mdn4,extrapolated,common,16384,0.1101217680006497,0.0027798135131196,577.0257567975283,0.0083250322843001,True,262144,0.1596341877927939,0.026113669762756,1.060997331795129,1.024570774462967e-11,False,-0.0495124197921441,False,0.0381676250253804
linear_gaussian,303,1701,mdn4,extrapolated,rare,4096,0.0926918710334155,0.0121198872784234,462.9028875700597,0.0324560775715139,True,65536,0.2235270773757854,0.0002478848521189,16582.36608976545,0.1256451057617865,True,-0.1308352063423698,True,0.0071899580070748
linear_gaussian,202,1701,mdn4,central,common,4096,0.2428339482637109,0.0047853315095137,2333.517065251369,0.3993571716303636,True,65536,0.2220897428646985,0.0011197827160235,39887.086749308226,0.4334062225145448,True,0.0207442053990124,True,0.007232375035528
linear_gaussian,202,1701,mdn4,central,rare,65536,-0.1232428713540862,0.0780985469131033,1.0127839268010466,3.0061660205197205e-08,False,262144,0.1518894398324001,0.0572528721629646,3.918713444988386,1.439750923626794e-08,False,-0.2751323111864863,False,0.169576957996469
linear_gaussian,202,1701,mdn4,boundary,common,16384,0.2049084676984531,0.0057157188684224,659.8088307604137,0.0122977523264668,True,65536,0.2205854898820578,0.002729993746334,2498.737414819881,0.009577852177084,True,-0.0156770221836047,True,0.0367368329898454
linear_gaussian,202,1701,mdn4,boundary,rare,65536,0.1145390421571265,0.0061696414303467,477.3151360470108,0.0009938990455324,True,65536,0.2253289646605949,0.0052333160110285,396.4077635258305,0.0007949818425064,True,-0.1107899225034683,True,0.1707223340054042
linear_gaussian,202,1701,mdn4,extrapolated,common,16384,0.1635857042433845,0.0175020162898299,371.8614553086173,0.009479108620786,True,262144,0.119685547888731,0.123225612233707,1.4262679151822788,6.674447829496325e-12,False,0.0439001563546534,False,0.0365413749823346
linear_gaussian,202,1701,mdn4,extrapolated,rare,16384,0.1388107009277306,0.0108726653070437,240.20809966266285,0.0024748596996876,True,65536,0.2250748832161421,0.001026852346599,15557.970307732165,0.1178299475858048,True,-0.0862641822884115,True,0.0357116669765673
linear_gaussian,101,2903,transformer_mdn4,central,common,4096,0.1255203738808719,0.0015593121052718,2436.2225724357672,0.4067020585973171,True,65536,0.2217908743655348,0.0008030915971684,42096.42455029185,0.4667335874928566,True,-0.0962705004846628,True,0.0837936250027269
linear_gaussian,101,2903,transformer_mdn4,central,rare,65536,0.0883917129748462,0.118288080198344,1.2317055096930156,3.3125464406795053e-09,False,262144,0.1432918132003408,0.0083622714737455,8.65476304100165,1.3778591708866702e-08,False,-0.0549001002254946,False,1.7101167920045557
linear_gaussian,101,2903,transformer_mdn4,boundary,common,4096,0.2528247931651862,0.0110112856287585,247.12685026288565,0.024585152201676,True,65536,0.2234671384615309,0.0036854128405425,2120.5285403574967,0.007314525302304,True,0.0293576547036552,True,0.0835710000246763
linear_gaussian,101,2903,transformer_mdn4,boundary,rare,65536,0.1736474876264497,0.0096608048322433,367.84109516090246,0.0011098401152119,True,65536,0.2184094420120755,0.008988723602773,465.0601565510621,0.0009499793526583,True,-0.0447619543856258,True,1.7189273330150172
linear_gaussian,101,2903,transformer_mdn4,extrapolated,common,16384,0.4262815510759688,0.0048491668932563,352.60020908029264,0.0132230396180854,True,262144,0.1045019312857731,0.0160788488312367,1.7044354587982598,7.990730903443797e-12,False,0.3217796197901956,False,0.4176235829945653
linear_gaussian,101,2903,transformer_mdn4,extrapolated,rare,4096,0.1869298793236186,0.0068048972437397,351.3227928433754,0.0439472088559233,True,65536,0.2241253493711661,0.0009937002580632,14642.301805279563,0.108487734681739,True,-0.0371954700475474,True,0.0815229160361923
heavy_tailed,101,1701,transformer_mdn4,central,common,4096,0.0845195408859901,0.0013260496935678,2977.6158933242796,0.4540000550986772,True,65536,0.1729211520011721,0.000824234148004,48916.04709654791,0.4733007248387303,True,-0.0884016111151819,True,0.0703408749541267
heavy_tailed,101,1701,transformer_mdn4,central,rare,65536,0.0283036399105397,0.1343531173639715,2.0007792722273448,4.996034782020069e-06,False,262144,0.6023979378463186,0.0719065665857053,24.534778305904062,5.999691203726328e-05,False,-0.5740942979357788,False,1.5723174579907209
heavy_tailed,101,1701,transformer_mdn4,boundary,common,16384,0.3387807747980165,0.003975479539073,223.72936218637807,0.0074855642155358,True,262144,0.5670902477849743,0.0146149322841153,1632.6070596056693,0.0025019996621179,True,-0.2283094729869577,True,0.3660365419927984
heavy_tailed,101,1701,transformer_mdn4,boundary,rare,65536,0.1500923012193021,0.0062980314131901,118.7050721098204,0.0004807830587746,False,262144,0.7402574733340567,0.016037127194862,491.041740202146,0.0009396095116752,True,-0.5901651721147545,False,1.5369085840065964
heavy_tailed,101,1701,transformer_mdn4,extrapolated,common,16384,0.2659865808355963,0.0127419826265858,246.32637805030615,0.0090763539789394,True,262144,0.6980307026863016,0.040180164624132,200.93334300594648,0.000403843882291,False,-0.4320441218507053,False,0.3699402919737622
heavy_tailed,101,1701,transformer_mdn4,extrapolated,rare,16384,0.09531695752309,0.0029315775052943,689.9063485002205,0.0229522165876065,True,65536,0.4099476637523707,0.007714971086545,1817.326756246877,0.0093369382006208,True,-0.3146307062292806,True,0.3700794160249643
nonlinear_heteroskedastic,303,0,gp_rbf,central,common,4096,0.0011665005133719,0.0034090449771503,2638.1316652971223,0.4630910888306415,True,65536,0.215458305557659,0.0005281866580978,46753.67381258627,0.4815978578880384,True,-0.214291805044287,True,0.0013699170085601
nonlinear_heteroskedastic,303,0,gp_rbf,central,rare,65536,0.0378657942618954,0.0682827172632459,8.000869026008326,9.986397770243056e-09,False,262144,0.215058108255458,0.0633922845650497,4.333413916794927,1.1374323806091069e-11,False,-0.1771923139935625,False,0.0111631670151837
nonlinear_heteroskedastic,303,0,gp_rbf,boundary,common,16384,-0.0029105939168482,0.0040916340383017,604.8655935324588,0.0096390291151376,True,65536,0.2239895251971766,0.0018871873759668,1664.4991267693042,0.0037718618228214,True,-0.2269001191140248,True,0.0035460839862935
nonlinear_heteroskedastic,303,0,gp_rbf,boundary,rare,65536,-0.008762918839551,0.0045636430258167,327.55916039909437,0.0005951976244517,True,65536,0.2169827075662422,0.0049056828967887,424.3608662890171,0.0004957628456356,True,-0.2257456264057933,True,0.0118879590299911
nonlinear_heteroskedastic,303,0,gp_rbf,extrapolated,common,4096,0.0042861079399887,0.0048512148623622,1360.4499149343787,0.233386262771939,True,262144,0.2228292970820143,0.0021791956599198,432.0049452314116,0.0001700124459631,True,-0.2185431891420255,True,0.001195958990138
nonlinear_heteroskedastic,303,0,gp_rbf,extrapolated,rare,65536,0.0072172050006373,0.0005044582898809,573.6551051037796,0.0041094612587276,True,65536,0.2229077639125111,0.0010213922908899,4848.081473934897,0.0237405854314015,True,-0.2156905589118737,True,0.0119058749987743
nonlinear_heteroskedastic,101,1701,mdn4,central,common,4096,0.1870495083574769,0.0030537825016404,2836.638070557669,0.4354532466097574,True,65536,0.216883468570483,0.0013349106563512,46431.47089507975,0.4799740557318728,True,-0.029833960213006,True,0.0076412920025177
nonlinear_heteroskedastic,101,1701,mdn4,central,rare,65536,0.1792378201051431,0.0830832837875116,1.1237823209199664,1.6294135075695464e-11,False,262144,0.1699088764245481,0.0220437896336268,7.09500236958309,1.6747706311097618e-11,False,0.009328943680595,False,0.1658564169774763
nonlinear_heteroskedastic,101,1701,mdn4,boundary,common,16384,0.3307781476612474,0.0023723585675163,405.9481009209324,0.0078654743141753,True,65536,0.2287027569918273,0.0027152441831535,1573.3208824169135,0.003826389512585,True,0.10207539066942,True,0.035423916997388
nonlinear_heteroskedastic,101,1701,mdn4,boundary,rare,65536,0.1711907944500139,0.0068100802356305,563.4486486355653,0.0015931504672211,True,65536,0.2335895977714131,0.0026631371788611,480.8267350033693,0.0006610055391592,True,-0.0623988033213991,True,0.1610285839997232
nonlinear_heteroskedastic,101,1701,mdn4,extrapolated,common,16384,0.2631964005125142,0.002759843946344,542.1982374697978,0.0183453505364909,True,262144,0.2206562414585695,0.0051254398142924,536.3490759673737,0.0001525555275563,True,0.0425401590539447,True,0.0352119589806534
nonlinear_heteroskedastic,101,1701,mdn4,extrapolated,rare,4096,0.1981869289317457,0.0069004705850379,269.8538179785434,0.0300800090529432,True,65536,0.2253148824858327,0.0032905442215313,5453.332291034163,0.0276234425093366,True,-0.027127953554087,True,0.0070750410086475
heavy_tailed,202,1701,gaussian_diag,central,common,4096,0.0003791632287907,0.0014487939011478,2742.896550601582,0.4297408819501709,True,65536,0.1748666249443192,0.0004673883817783,46178.7199244078,0.4203573190588369,True,-0.1744874617155284,True,0.0009999169851653
heavy_tailed,202,1701,gaussian_diag,central,rare,65536,0.0072893946165648,0.0127753382908381,7.944562618839757,3.2751322950312776e-12,False,262144,1.0034019649977846,0.0900543234519418,21.05804934688168,3.77862156370445e-05,False,-0.9961125703812196,False,0.0126692090416327
heavy_tailed,202,1701,gaussian_diag,boundary,common,16384,0.0060427860259537,0.0011527873411889,309.24171803495153,0.0003049054363869,True,65536,0.553657000876127,0.0089041123964048,469.051078053466,0.0028223702478016,True,-0.5476142148501733,True,0.0032383749494329
heavy_tailed,202,1701,gaussian_diag,boundary,rare,16384,-0.0120243937484281,0.0040545583572812,213.32450264068143,9.940197175277488e-05,True,262144,0.7244817291852826,0.0176212951545737,485.8968436039829,0.00087933151893,True,-0.7365061229337108,True,0.0035593749489635
heavy_tailed,202,1701,gaussian_diag,extrapolated,common,65536,-0.0172524776304341,0.0129254895661075,147.76092437361137,0.0001465024573432,False,262144,0.7360562159126518,0.0387923437633281,194.41436820329903,0.0003978214615623,False,-0.7533086935430859,False,0.0122248329571448
heavy_tailed,202,1701,gaussian_diag,extrapolated,rare,4096,0.010356090212389,0.0089631618123279,381.50325981004954,0.0356540106457878,True,65536,0.4048212140306106,0.0091712159611493,1763.865432159184,0.0090975368152289,True,-0.3944651238182216,True,0.0008298330358229
bimodal,303,2903,gaussian_rank2,central,common,4096,0.6309360275804382,0.0062497510226502,2302.345177204558,0.4098322011808719,True,65536,0.9658363180984204,0.0003685765765967,36381.01507945089,0.478643740946343,True,-0.3349002905179821,True,0.0015632080030627
bimodal,303,2903,gaussian_rank2,central,rare,65536,0.4884113082620684,0.0341145753387635,4.169223743042157,1.44628447229007e-06,False,262144,0.1720217529764709,0.0161459525146998,53.44090144024982,8.003960230483682e-11,False,0.3163895552855975,False,0.0173187089967541
bimodal,303,2903,gaussian_rank2,boundary,common,16384,0.5786542449789377,0.019990989880654,507.125755249861,0.0064836169504613,True,65536,0.5963629209279498,0.0011097940063331,5007.779185172908,0.0190016425411226,True,-0.0177086759490121,True,0.0044160410179756
bimodal,303,2903,gaussian_rank2,boundary,rare,65536,0.5989600312343942,0.0098422454689725,340.8844961013049,0.0006551660344301,True,65536,0.1760764375180396,0.0018845170245444,1370.3125451127034,9.867039636333562e-06,True,0.4228835937163546,True,0.0167977500241249
bimodal,303,2903,gaussian_rank2,extrapolated,common,65536,0.2724423813736991,0.0194689772818709,124.4369868097632,6.028141724186335e-06,False,262144,0.8473830963405938,0.0055327769261919,462.6610540482373,0.0001022032277171,True,-0.5749407149668947,False,0.0168976659770123
bimodal,303,2903,gaussian_rank2,extrapolated,rare,16384,0.2860007128376947,0.0018153731252996,915.9168797171492,0.0028416365199568,True,65536,0.177406710622754,0.0019793599146941,5694.583873203302,0.0005341777901304,True,0.1085940022149406,True,0.0044028750271536
bimodal,101,1701,mdn4,central,common,4096,0.8680631748862514,0.0013741813623463,2035.720939821334,0.4113127001572398,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.0993258622445845,True,0.0077675000065937
bimodal,101,1701,mdn4,central,rare,65536,0.0867870403849272,0.0045018540734241,423.54722938594233,7.142722634213003e-12,True,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,-0.1002781398658217,False,0.1669689589762129
bimodal,101,1701,mdn4,boundary,common,4096,0.7680126079694428,0.0190276188944065,256.50338708572133,0.0222252409029562,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,0.1523472929718828,True,0.0068932920112274
bimodal,101,1701,mdn4,boundary,rare,65536,0.2366465293864654,0.0199713802490144,301.73606998640673,1.0942356973900151e-05,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,0.0455644385455669,True,0.1652510419953614
bimodal,101,1701,mdn4,extrapolated,common,16384,0.4853915252612574,0.0113153824585848,565.5010656121426,0.0154555811875473,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.3624899550660478,True,0.0356263749999925
bimodal,101,1701,mdn4,extrapolated,rare,65536,0.2810624178715176,0.0183512994028206,276.2285116900845,0.001130401827559,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,0.0981056070753505,True,0.1642852500081062
linear_gaussian,101,1701,gaussian_rank2,central,common,4096,0.2219712486797556,0.0037191498788784,2453.787598858101,0.4196837494585668,True,65536,0.2217908743655348,0.0008030915971684,42096.42455029185,0.4667335874928566,True,0.0001803743142207,True,0.0014576659887097
linear_gaussian,101,1701,gaussian_rank2,central,rare,65536,0.0584492185383146,0.0461024603188311,2.9627567404940893,6.767976571109464e-09,False,262144,0.1432918132003408,0.0083622714737455,8.65476304100165,1.3778591708866702e-08,False,-0.0848425946620262,False,0.0188895420287735
linear_gaussian,101,1701,gaussian_rank2,boundary,common,16384,0.2346477970152652,0.002044499985498,675.4363521046137,0.01238585422318,True,65536,0.2234671384615309,0.0036854128405425,2120.5285403574967,0.007314525302304,True,0.0111806585537343,True,0.0046979160397313
linear_gaussian,101,1701,gaussian_rank2,boundary,rare,65536,0.2276850771063175,0.0041714702026594,481.1776903015282,0.0011733472812715,True,65536,0.2184094420120755,0.008988723602773,465.0601565510621,0.0009499793526583,True,0.0092756350942419,True,0.0176408329862169
linear_gaussian,101,1701,gaussian_rank2,extrapolated,common,65536,0.0828538251724228,0.0284631022904435,10.07793608646108,6.965069128220412e-07,False,262144,0.1045019312857731,0.0160788488312367,1.7044354587982598,7.990730903443797e-12,False,-0.0216481061133502,False,0.0176897919736802
linear_gaussian,101,1701,gaussian_rank2,extrapolated,rare,4096,0.1172239872009135,0.0042605380770453,1210.5044399796343,0.1469077705560313,True,65536,0.2241253493711661,0.0009937002580632,14642.301805279563,0.108487734681739,True,-0.1069013621702526,True,0.0011620830046012
linear_gaussian,202,2903,flow,central,common,4096,0.2354721659846105,0.0040404771164322,2442.940993108395,0.4074947989864396,True,65536,0.2220897428646985,0.0011197827160235,39887.086749308226,0.4334062225145448,True,0.013382423119912,True,0.0902875420288182
linear_gaussian,202,2903,flow,central,rare,65536,0.1772964568577984,0.157488749918027,1.2783152139272844,1.4035133711842177e-08,False,262144,0.1518894398324001,0.0572528721629646,3.918713444988386,1.439750923626794e-08,False,0.0254070170253983,False,2.3030354999937117
linear_gaussian,202,2903,flow,boundary,common,16384,0.318439639959414,0.0072049754503275,381.4373604224837,0.0093585319689693,True,65536,0.2205854898820578,0.002729993746334,2498.737414819881,0.009577852177084,True,0.0978541500773561,True,0.5148047920083627
linear_gaussian,202,2903,flow,boundary,rare,65536,0.1940640919175216,0.0029250599580589,473.9305578095848,0.0010876040453566,True,65536,0.2253289646605949,0.0052333160110285,396.4077635258305,0.0007949818425064,True,-0.0312648727430733,True,2.280458000022918
linear_gaussian,202,2903,flow,extrapolated,common,65536,0.425917845506115,0.0267800344074457,116.15770468174648,0.0008365222985579,False,262144,0.119685547888731,0.123225612233707,1.4262679151822788,6.674447829496325e-12,False,0.3062322976173839,False,2.2782713749911636
linear_gaussian,202,2903,flow,extrapolated,rare,4096,0.2001393454496751,0.0082622776571684,2119.384261154072,0.3749813625763111,True,65536,0.2250748832161421,0.001026852346599,15557.970307732165,0.1178299475858048,True,-0.0249355377664669,True,0.0909692090353928
linear_gaussian,202,1701,student_rank2,central,common,4096,0.2227612191789734,0.0046722340574666,2554.6307025105166,0.428788287887985,True,65536,0.2220897428646985,0.0011197827160235,39887.086749308226,0.4334062225145448,True,0.0006714763142749,True,0.0014585409662686
linear_gaussian,202,1701,student_rank2,central,rare,65536,0.2982665482144214,0.1855215111339275,3.198420172446939,2.7178391487466996e-05,False,262144,0.1518894398324001,0.0572528721629646,3.918713444988386,1.439750923626794e-08,False,0.1463771083820212,False,0.0197848330135457
linear_gaussian,202,1701,student_rank2,boundary,common,16384,0.3146707389604199,0.0113514587110294,333.4304846463045,0.0088947882971218,True,65536,0.2205854898820578,0.002729993746334,2498.737414819881,0.009577852177084,True,0.0940852490783621,True,0.0052867089980281
linear_gaussian,202,1701,student_rank2,boundary,rare,65536,0.3431813240812572,0.0017273073358157,605.3745502709857,0.0038564157953315,True,65536,0.2253289646605949,0.0052333160110285,396.4077635258305,0.0007949818425064,True,0.1178523594206622,True,0.021507958008442
linear_gaussian,202,1701,student_rank2,extrapolated,common,65536,0.3481035699640236,0.0166658980606312,197.3922348022288,0.001554750231026,False,262144,0.119685547888731,0.123225612233707,1.4262679151822788,6.674447829496325e-12,False,0.2284180220752925,False,0.0212377920397557
linear_gaussian,202,1701,student_rank2,extrapolated,rare,4096,0.2331066665064677,0.0148600629574662,886.5895220042037,0.1284631018930634,True,65536,0.2250748832161421,0.001026852346599,15557.970307732165,0.1178299475858048,True,0.0080317832903256,True,0.0013812499819323
bimodal,101,2903,edm,central,common,4096,0.8591531700814631,0.0077649526617746,2297.4123158123325,0.4224484631782902,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.1082358670493728,True,0.0949847499723546
bimodal,101,2903,edm,central,rare,65536,0.1109592164542804,0.0076056690493823,4.475325340674105,3.881558447594592e-09,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,-0.0761059637964684,False,2.248627207998652
bimodal,101,2903,edm,boundary,common,4096,0.6592685587598767,0.0072216280910263,371.57621714663173,0.0459439213086331,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,0.0436032437623167,True,0.0944659170345403
bimodal,101,2903,edm,boundary,rare,65536,0.1510921740520885,0.0009184368895697,432.200245437446,1.540128009208241e-05,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,-0.03998991678881,True,2.2529789580148645
bimodal,101,2903,edm,extrapolated,common,65536,0.3664498667737251,0.0095494048030021,291.26347466916286,0.0009573469648673,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.4814316135535801,True,2.3108711669920012
bimodal,101,2903,edm,extrapolated,rare,4096,0.1546830437128979,0.0095756782364802,273.1192087395125,0.0038741057132372,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.0282737670832691,True,0.0945283750188537
heavy_tailed,202,1701,gaussian_rank2,central,common,4096,0.2564110028062981,0.0037603086890693,2535.0550580177605,0.3767387288285431,True,65536,0.1748666249443192,0.0004673883817783,46178.7199244078,0.4203573190588369,True,0.0815443778619788,True,0.0012404999579302
heavy_tailed,202,1701,gaussian_rank2,central,rare,65536,0.0956793147929433,0.0395146538534031,7.587053582583776,2.7674898753157333e-12,False,262144,1.0034019649977846,0.0900543234519418,21.05804934688168,3.77862156370445e-05,False,-0.9077226502048412,False,0.017682166013401
heavy_tailed,202,1701,gaussian_rank2,boundary,common,16384,0.1710373517656423,0.0103666471199676,262.233817515151,0.0004696550294745,True,65536,0.553657000876127,0.0089041123964048,469.051078053466,0.0028223702478016,True,-0.3826196491104846,True,0.0047637909883633
heavy_tailed,202,1701,gaussian_rank2,boundary,rare,65536,0.1618916573277317,0.0101612385025745,200.91680846363175,4.965277971483016e-05,True,262144,0.7244817291852826,0.0176212951545737,485.8968436039829,0.00087933151893,True,-0.5625900718575509,True,0.0165539580048061
heavy_tailed,202,1701,gaussian_rank2,extrapolated,common,65536,0.3333610317907681,0.0096793754661439,55.11765112552442,3.4523924622457525e-05,False,262144,0.7360562159126518,0.0387923437633281,194.41436820329903,0.0003978214615623,False,-0.4026951841218837,False,0.0175874169799499
heavy_tailed,202,1701,gaussian_rank2,extrapolated,rare,4096,0.3717980284950716,0.0032883946760567,424.7810675290927,0.0347973278208993,True,65536,0.4048212140306106,0.0091712159611493,1763.865432159184,0.0090975368152289,True,-0.033023185535539,True,0.0011672080145217
bimodal,101,2903,flow,central,common,4096,0.862657783960957,0.0059942095280715,2126.3666364264286,0.3900906387006327,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.1047312531698788,True,0.0898713750066235
bimodal,101,2903,flow,central,rare,65536,0.2795213220312158,0.0511144301289896,1.5357178354034633,9.029665836711733e-09,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,0.0924561417804668,False,2.172816624981351
bimodal,101,2903,flow,boundary,common,16384,0.7916036404102026,0.0110967778536783,779.3443894682168,0.025587970508301,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,0.1759383254126426,True,0.4333206249866634
bimodal,101,2903,flow,boundary,rare,65536,0.1645850679497792,0.0032461184534241,457.1644056555488,7.611998315057181e-05,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,-0.0264970228911193,True,2.1934177920338698
bimodal,101,2903,flow,extrapolated,common,65536,0.5668457149680438,0.0066137451466044,253.97524971682697,0.0018314732113878,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.2810357653592614,True,2.1865354579640552
bimodal,101,2903,flow,extrapolated,rare,4096,0.2351252906549145,0.0036791338176236,740.09121879475,0.0719404148964412,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,0.0521684798587474,True,0.0894846249721013
bimodal,101,1701,student_rank2,central,common,4096,0.6761006402961108,0.0041043520166643,2315.4510788367816,0.4126208658638254,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.291288396834725,True,0.0016289999475702
bimodal,101,1701,student_rank2,central,rare,65536,1.0000074724280308,0.078011611521649,17.818750037971206,0.0001720996244142,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,0.8129422921772819,False,0.0202574580325745
bimodal,101,1701,student_rank2,boundary,common,16384,0.606912283423616,0.002630318056221,298.75777725417015,0.0047594707081903,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.0087530315739439,True,0.0052265420090407
bimodal,101,1701,student_rank2,boundary,rare,65536,0.7356331734245338,0.0042173694234588,206.82929228505,0.0008202205837293,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,0.5445510825836353,True,0.0203951250296086
bimodal,101,1701,student_rank2,extrapolated,common,16384,0.0214431014617581,0.0068690470157755,414.7656942844754,1.612060250678291e-05,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.8264383788655472,True,0.0054452500189654
bimodal,101,1701,student_rank2,extrapolated,rare,65536,0.0023673587585183,0.0238333013966814,163.62590359762757,3.60919787355602e-05,False,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.1805894520376487,False,0.0203614589991047
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,common,4096,-0.0062376040495081,0.0026228715522748,2687.7705996527,0.4409457391775822,True,65536,0.215458305557659,0.0005281866580978,46753.67381258627,0.4815978578880384,True,-0.2216959096071671,True,0.0013058750191703
nonlinear_heteroskedastic,303,1701,gaussian_diag,central,rare,65536,0.0253241988326915,0.0596704668950901,1.6692226837612536,1.434177814109372e-10,False,262144,0.215058108255458,0.0633922845650497,4.333413916794927,1.1374323806091069e-11,False,-0.1897339094227664,False,0.0127091250033117
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,common,16384,-0.0025860379413042,0.0070179777388275,407.5771634979386,0.0045377005985658,True,65536,0.2239895251971766,0.0018871873759668,1664.4991267693042,0.0037718618228214,True,-0.2265755631384808,True,0.0032159169786609
nonlinear_heteroskedastic,303,1701,gaussian_diag,boundary,rare,65536,-0.0092540903415339,0.0106381512474801,476.6416342388452,0.0007699289988147,True,65536,0.2169827075662422,0.0049056828967887,424.3608662890171,0.0004957628456356,True,-0.2262367979077762,True,0.012251042004209
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,common,16384,0.011135837123248,0.0047346547452484,338.26982227917915,0.0035612734253244,True,262144,0.2228292970820143,0.0021791956599198,432.0049452314116,0.0001700124459631,True,-0.2116934599587662,True,0.0031752079958096
nonlinear_heteroskedastic,303,1701,gaussian_diag,extrapolated,rare,65536,-0.0003551193079436,0.0026340148379031,588.7419638237383,0.0011239261796718,True,65536,0.2229077639125111,0.0010213922908899,4848.081473934897,0.0237405854314015,True,-0.2232628832204548,True,0.0124937090440653
nonlinear_heteroskedastic,101,2903,flow,central,common,4096,0.2387680110282826,0.0026753292403954,2830.844199415888,0.4441020164833703,True,65536,0.216883468570483,0.0013349106563512,46431.47089507975,0.4799740557318728,True,0.0218845424577996,True,0.0892455829889513
nonlinear_heteroskedastic,101,2903,flow,central,rare,65536,0.1313595920680415,0.0550680044453376,2.699370012127449,2.4621935956135036e-11,False,262144,0.1699088764245481,0.0220437896336268,7.09500236958309,1.6747706311097618e-11,False,-0.0385492843565066,False,2.17577470804099
nonlinear_heteroskedastic,101,2903,flow,boundary,common,16384,0.3699955555447262,0.0084025302381843,261.6355842211564,0.0039044736539799,True,65536,0.2287027569918273,0.0027152441831535,1573.3208824169135,0.003826389512585,True,0.1412927985528988,True,0.4373269579955376
nonlinear_heteroskedastic,101,2903,flow,boundary,rare,65536,0.2239384952867623,0.0031042095305609,659.5413708466945,0.0008363817519544,True,65536,0.2335895977714131,0.0026631371788611,480.8267350033693,0.0006610055391592,True,-0.0096511024846507,True,2.1598379580536857
nonlinear_heteroskedastic,101,2903,flow,extrapolated,common,65536,0.2753216152929931,0.0128216486213676,118.3440453809547,0.0006503165015062,False,262144,0.2206562414585695,0.0051254398142924,536.3490759673737,0.0001525555275563,True,0.0546653738344236,False,2.1857519160257652
nonlinear_heteroskedastic,101,2903,flow,extrapolated,rare,4096,0.3165106845969099,0.0050755831221478,1296.4644018012518,0.2071865827456477,True,65536,0.2253148824858327,0.0032905442215313,5453.332291034163,0.0276234425093366,True,0.0911958021110772,True,0.0893445829860866
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,common,4096,0.13591426396592,0.0037639004793445,2671.6035965361857,0.4159397763695131,True,65536,0.216883468570483,0.0013349106563512,46431.47089507975,0.4799740557318728,True,-0.0809692046045629,True,0.070983542012982
nonlinear_heteroskedastic,101,2903,transformer_mdn4,central,rare,65536,0.0647878096719254,0.0831286356801546,1.3222982938025096,4.728688773393314e-12,False,262144,0.1699088764245481,0.0220437896336268,7.09500236958309,1.6747706311097618e-11,False,-0.1051210667526227,False,1.546465165971313
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,common,16384,0.2795832852033344,0.0109226382036646,460.0769719669024,0.0082394692426824,True,65536,0.2287027569918273,0.0027152441831535,1573.3208824169135,0.003826389512585,True,0.050880528211507,True,0.3627410000190139
nonlinear_heteroskedastic,101,2903,transformer_mdn4,boundary,rare,65536,0.1647233233983764,0.0072483085644063,554.0341493077512,0.0010607426858496,True,65536,0.2335895977714131,0.0026631371788611,480.8267350033693,0.0006610055391592,True,-0.0688662743730366,True,1.5507216659607366
