law,data_seed,family,region,energy,mean_squared_error,coverage90,width90,tail_brier,tail_probability_abs_error,sampling_seconds_per_history,energy_flow,mean_squared_error_flow,coverage90_flow,width90_flow,tail_brier_flow,tail_probability_abs_error_flow,sampling_seconds_per_history_flow,energy_delta_vs_flow,mean_squared_error_delta_vs_flow,coverage90_delta_vs_flow,width90_delta_vs_flow,tail_brier_delta_vs_flow,tail_probability_abs_error_delta_vs_flow,sampling_seconds_per_history_delta_vs_flow
heavy_tailed,202,student_rank2,boundary,0.2618555825677856,0.0014945810402994541,0.8722873263888888,0.7174747718559046,0.05048433939615885,0.03662109374999997,2.4822895890489843e-05,0.27053707902370877,0.003950990716595284,0.8800998263888888,0.7361516558968105,0.05407174428304037,0.056526692708333305,0.00178599391559445,-0.008681496455923143,-0.0024564096762958298,-0.0078125,-0.01867688404090595,-0.003587404886881515,-0.019905598958333333,-0.00176117101970396
heavy_tailed,202,student_rank2,central,0.26473170331305884,0.0020999916142960527,0.8749457465277778,0.729340867480957,0.04878107706705729,0.01988932291666665,2.83064364339225e-05,0.26222337099180576,0.0010673585190371525,0.8650444878472222,0.6889954044855457,0.049048423767089844,0.024951171874999983,0.0017924765609980502,0.0025083323212530817,0.0010326330952589002,0.00990125868055558,0.040345462995411197,-0.0002673467000325544,-0.0050618489583333336,-0.0017641701245641277
heavy_tailed,202,student_rank2,extrapolated,0.5560193378990181,0.1636927448318116,0.8329264322916666,1.4197408162360095,0.16488075256347656,0.2942708333333333,2.7980895538348705e-05,0.7177951985012591,0.2701574356300089,0.7274034288194445,1.2730909610467431,0.5251932144165039,0.6600423177083333,0.00179886370824525,-0.16177586060224092,-0.10646469079819729,0.1055230034722221,0.14664985518926632,-0.36031246185302734,-0.365771484375,-0.0017708828127069012
heavy_tailed,202,transformer_mdn4,boundary,0.26146338035789424,0.001381508773288402,0.8881564670138888,0.7556354791899323,0.0491180419921875,0.023209635416666628,0.0015341449591990501,0.27053707902370877,0.003950990716595284,0.8800998263888888,0.7361516558968105,0.05407174428304037,0.056526692708333305,0.00178599391559445,-0.009073698665814534,-0.0025694819433068816,0.008056640625,0.019483823293121816,-0.004953702290852867,-0.033317057291666674,-0.00025184895639539977
heavy_tailed,202,transformer_mdn4,central,0.263881007231413,0.0021193747572197876,0.8722873263888888,0.718832683851315,0.04896354675292969,0.023828124999999978,0.0014242404577088999,0.26222337099180576,0.0010673585190371525,0.8650444878472222,0.6889954044855457,0.049048423767089844,0.024951171874999983,0.0017924765609980502,0.0016576362396072408,0.001052016238182635,0.00724283854166663,0.029837279365769298,-8.487701416015625e-05,-0.0011230468750000056,-0.0003682361032891503
heavy_tailed,202,transformer_mdn4,extrapolated,0.5593640257185947,0.18503326179934262,0.7287326388888888,1.1826030841802877,0.07234446207682292,0.11910807291666668,0.00150039585544915,0.7177951985012591,0.2701574356300089,0.7274034288194445,1.2730909610467431,0.5251932144165039,0.6600423177083333,0.00179886370824525,-0.1584311727826644,-0.08512417383066626,0.0013292100694443088,-0.09048787686645543,-0.45284875233968097,-0.5409342447916666,-0.0002984678527961
heavy_tailed,303,edm,boundary,0.2695801331071365,0.005075845101284392,0.9003363715277778,0.8072678039125912,0.0493475596110026,0.027669270833333315,0.0018596171867102,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,0.0004529061760193964,0.0007563291749986024,-0.00821940104166674,-0.012329522580258323,-0.006924629211425781,-0.048291015625,7.299131175389994e-05
heavy_tailed,303,edm,central,0.26675068178495825,0.0024507395169590745,0.8607855902777778,0.6910236487298574,0.05004310607910156,0.033300781249999974,0.001866759541978,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.002703732430650252,0.001400888976663802,0.00455729166666663,0.02549791112364841,0.0011386871337890625,0.012662760416666679,7.18932084661499e-05
heavy_tailed,303,edm,extrapolated,0.6380706557892047,0.20765759302734357,0.6864691840277778,1.0378167472829516,0.2450863520304362,0.3911946614583333,0.0018558003333358,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,0.05746723501188389,0.030284674519878263,-0.11051432291666674,-0.19011822583434124,-0.2003596623738607,-0.20968424479166664,6.942533339799987e-05
heavy_tailed,303,flow,boundary,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heavy_tailed,303,flow,central,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heavy_tailed,303,flow,extrapolated,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heavy_tailed,303,gaussian_diag,boundary,0.2657721084538626,0.0012326213879032143,0.923095703125,0.8658117553224951,0.04987176259358724,0.030875651041666622,1.3710062679213783e-05,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,-0.003355118477254504,-0.0030868945383825752,0.01453993055555547,0.04621442882964555,-0.006400426228841141,-0.0450846354166667,-0.0017729158122770864
heavy_tailed,303,gaussian_diag,central,0.2674368570457037,0.0013839354445523257,0.8917914496527778,0.7573682416649629,0.05060005187988281,0.0355794270833333,1.4323792129289359e-05,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.0033899076913956883,0.00033408490425705325,0.03556315104166663,0.09184250405875383,0.0016956329345703125,0.014941406250000008,-0.0017805425413825607
heavy_tailed,303,gaussian_diag,extrapolated,0.5373695235338923,0.16178603617082446,0.7833116319444445,1.1530765187228402,0.16523202260335287,0.23800455729166667,1.6774312825873494e-05,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,-0.04323389724342852,-0.01558688233664085,-0.013671875,-0.0748584543944526,-0.280213991800944,-0.36287434895833326,-0.0017696006871119267
heavy_tailed,303,gaussian_rank2,boundary,0.2634060693671331,0.0018300790523416474,0.9124891493055555,0.8251006815170036,0.05112330118815104,0.04287109374999997,2.015277156412291e-05,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,-0.005721157563984003,-0.002489436873944142,0.003933376736110938,0.005503355024154,-0.005148887634277344,-0.03308919270833335,-0.0017664731033921772
heavy_tailed,303,gaussian_rank2,central,0.2668736874883061,0.001930998561495777,0.8851725260416666,0.7425356309979252,0.05024083455403646,0.03336588541666665,2.2745666986641783e-05,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.0028267381339980857,0.0008811480212005045,0.02894422743055547,0.07700989339171616,0.0013364156087239606,0.012727864583333356,-0.0017721206665252084
heavy_tailed,303,gaussian_rank2,extrapolated,0.5517328843214304,0.16578336754113848,0.7494303385416666,1.0615704447232925,0.11436716715494792,0.20283203125000002,2.3438374531300123e-05,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,-0.02887053645589044,-0.011589550966326828,-0.0475531684027779,-0.1663645283940003,-0.33107884724934894,-0.3980468749999999,-0.0017629366254065001
heavy_tailed,303,gp_rbf,boundary,0.2713693875168203,0.0022296044341674416,0.7116427951388888,0.460894687748809,0.049680074055989586,0.036328125,3.145312560567012e-05,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,0.002242160585703201,-0.002089911492118348,-0.1969129774305557,-0.35870263874404057,-0.0065921147664387975,-0.039632161458333315,-0.00175517274935063
heavy_tailed,303,gp_rbf,central,0.27042166679567214,0.00047430157565640893,0.7163628472222222,0.46285466851091184,0.04928016662597656,0.029069010416666666,3.7848959133649864e-05,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.006374717441364142,-0.0005755489646388635,-0.13986545138888895,-0.2026710690952972,0.0003757476806640625,0.008430989583333371,-0.0017570173743782001
heavy_tailed,303,gp_rbf,extrapolated,1.0297245484484125,0.6628138133783238,0.46316189236111116,1.4200528396170145,0.04900550842285156,0.022819010416666646,2.319791625874738e-05,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,0.4491211276710917,0.4854408948708585,-0.33382161458333337,0.19211786649972162,-0.3964405059814453,-0.5780598958333333,-0.0017631770836790527
heavy_tailed,303,mdn4,boundary,0.26139190236258386,0.0013942717347846662,0.8968098958333334,0.7853123156794443,0.048736572265625,0.01943359374999998,0.00015208768672889998,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,-0.007735324568533264,-0.0029252441915011236,-0.01174587673611116,-0.03428501081340529,-0.007535616556803383,-0.05652669270833334,-0.0016345381882274
heavy_tailed,303,mdn4,central,0.263751110880504,0.0010768475538158017,0.8747829861111112,0.7090742171784644,0.04889233907063802,0.020052083333333314,0.00013913977090845,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,-0.00029583847380398876,2.6997013520529273e-05,0.0185546875,0.04354847957225538,-1.2079874674476854e-05,-0.0005859374999999806,-0.0016557265626034
heavy_tailed,303,mdn4,extrapolated,0.6445238340661038,0.23015027382582995,0.7060004340277778,1.1490577707595466,0.06874783833821614,0.10550130208333335,0.0001499696251509,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,0.06392041328878295,0.05277735531836464,-0.09098307291666674,-0.0788772023577462,-0.37669817606608075,-0.4953776041666666,-0.0016364053747869001
heavy_tailed,303,ridge,boundary,0.27083237580705527,0.005220468396708196,0.9069010416666666,0.8132858216304261,0.05328814188639323,0.05908203124999998,9.001749276649207e-06,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,0.001705148875938145,0.0009009524704224059,-0.0016547309027779011,-0.006311504862423489,-0.0029840469360351562,-0.01687825520833334,-0.001777624125679651
heavy_tailed,303,ridge,central,0.26559755624174747,0.0013454416599496793,0.9129774305555555,0.8188948312606352,0.04924329121907552,0.026790364583333285,9.600664877022306e-06,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.0015506068874394652,0.0002955911196544068,0.05674913194444431,0.1533690936544262,0.00033887227376302315,0.00615234374999999,-0.0017852656686348277
heavy_tailed,303,ridge,extrapolated,1.3691752637169028,0.826493202469155,0.581271701388889,0.8188990147481697,0.94921875,0.9499999999999998,1.0689249999510745e-05,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,0.7885718429395819,0.6491202839616897,-0.21571180555555558,-0.4090359583691231,0.5037727355957031,0.3491210937499999,-0.0017756857499382894
heavy_tailed,303,student_rank2,boundary,0.2581596768198169,0.0007783330565745862,0.9057345920138888,0.801886487992039,0.049011548360188804,0.02368164062499996,3.232985424498717e-05,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,-0.01096755011130024,-0.0035411828697112036,-0.0028211805555556912,-0.017710838500810566,-0.007260640462239579,-0.05227864583333336,-0.001754296020711313
heavy_tailed,303,student_rank2,central,0.2659419157009949,0.0017273951693977958,0.8792046440972222,0.7314236484726608,0.050231615702311196,0.031038411458333314,2.523610358669733e-05,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.0018949663466868993,0.0006775446291025233,0.02297634548611105,0.0658979108664518,0.0013271967569986956,0.01040039062500002,-0.0017696302299251528
heavy_tailed,303,student_rank2,extrapolated,0.5323142551010492,0.1455592160986313,0.6665852864583334,0.9067659337695221,0.05351797739664713,0.055940755208333325,2.4659728903012972e-05,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,-0.04828916567627162,-0.03181370240883402,-0.13039822048611116,-0.32116903934777075,-0.3919280370076497,-0.5449381510416667,-0.0017617152710347871
heavy_tailed,303,transformer_mdn4,boundary,0.26150799235917715,0.0013238965221919023,0.9101291232638888,0.8265641339212412,0.048996925354003906,0.023388671874999965,0.00136894010453635,0.2691272269311171,0.00431951592628579,0.9085557725694445,0.8195973264928496,0.05627218882242838,0.07596028645833332,0.0017866258749563001,-0.00761923457193997,-0.0029956194040938874,0.0015733506944443088,0.006966807428391619,-0.007275263468424477,-0.052571614583333356,-0.00041768577041995016
heavy_tailed,303,transformer_mdn4,central,0.26768607075756096,0.002726412392545388,0.8610568576388888,0.6853399424631772,0.04978370666503906,0.029264322916666637,0.0014971146047173002,0.264046949354308,0.0010498505402952725,0.8562282986111112,0.665525737606209,0.0489044189453125,0.020638020833333295,0.00179486633351185,0.003639121403252954,0.0016765618522501153,0.004828559027777679,0.019814204856968165,0.0008792877197265625,0.008626302083333343,-0.00029775172879454984
heavy_tailed,303,transformer_mdn4,extrapolated,0.5497861452744811,0.19271145249608715,0.8441026475694445,1.4139681566232805,0.08234596252441406,0.15416666666666667,0.0015019852289696503,0.5806034207773209,0.1773729185074653,0.7969835069444445,1.2279349731172928,0.4454460144042969,0.60087890625,0.0017863749999378002,-0.030817275502839747,0.015338533988621839,0.047119140625,0.18603318350598763,-0.3631000518798828,-0.4467122395833333,-0.0002843897709681499
linear_gaussian,101,edm,boundary,0.2977239839152196,0.007832169230841039,0.8882649739583334,0.869209742603778,0.048873583475748696,0.023063151041666657,0.0020633793537854,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,0.011476715746449095,0.0067219734819413636,0.0268012152777779,0.08369210393677284,-0.00020599365234375,-0.0037109375000000007,-3.152862457980006e-05
linear_gaussian,101,edm,central,0.2804074560853837,0.0011479166048092894,0.8927951388888888,0.8208171011577833,0.048858960469563804,0.01902669270833328,0.00211407116754945,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,-0.00019185659481713024,0.00017983651554654974,0.02072482638888884,0.03933355625377266,0.000293731689453125,0.004231770833333313,9.651127038525029e-05
linear_gaussian,101,edm,extrapolated,0.7685651753550959,0.3195448662735171,0.4641384548611111,0.9055606442113451,0.0507653554280599,0.04983723958333334,0.0021213159792143996,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.13114355163185787,0.07503394611759873,-0.13340928819444448,-0.1377706605932869,0.00010808308919271065,0.0011393229166666644,3.811806285129943e-05
linear_gaussian,101,flow,boundary,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_gaussian,101,flow,central,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_gaussian,101,flow,extrapolated,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_gaussian,101,gaussian_diag,boundary,0.2879163681653542,0.0008494234053835815,0.8790961371527778,0.8175380214485076,0.04883448282877604,0.019596354166666614,1.6269105496273067e-05,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,0.0016690999965837117,-0.00026077234351609365,0.01763237847222232,0.03202038278150243,-0.00024509429931640625,-0.007177734375000043,-0.002078638872868927
linear_gaussian,101,gaussian_diag,central,0.28329676156962796,0.0011038320877001415,0.8836263020833334,0.7960540903943198,0.04845873514811198,0.012825520833333298,1.87100825617866e-05,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,0.0026974488894271342,0.0001357519984374019,0.01155598958333337,0.014570545490309228,-0.00010649363199870254,-0.0019694010416666675,-0.001998849814602413
linear_gaussian,101,gaussian_diag,extrapolated,0.8696448005237453,0.4112486147800327,0.3404405381944444,0.9402149724640835,0.050267537434895836,0.043815104166666674,1.623091642007542e-05,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.2322231768005072,0.16673769462411436,-0.25710720486111116,-0.10311633234054851,-0.00038973490397135185,-0.0048828125,-0.0020669669999430246
linear_gaussian,101,gaussian_rank2,boundary,0.285721918335095,0.001085235733225585,0.8723415798611112,0.8085006606845545,0.049147605895996094,0.02273763020833329,2.3675334280900035e-05,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,-0.0005253498336754703,-2.496001567409015e-05,0.010877821180555691,0.022983022017549315,6.802876790364815e-05,-0.0040364583333333676,-0.0020712326440843
linear_gaussian,101,gaussian_rank2,central,0.28020317634019004,0.0010435239550861646,0.8940972222222222,0.8225065219171258,0.04863516489664713,0.01593424479166663,2.323264561709948e-05,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,-0.0003961363400107887,7.544386582342502e-05,0.02202690972222221,0.04102297701311519,6.993611653645371e-05,0.0011393229166666626,-0.0019943272515471
linear_gaussian,101,gaussian_rank2,extrapolated,0.8289736527203262,0.392484758367365,0.4065212673611111,1.0233684980128894,0.050290425618489586,0.04397786458333333,2.642795880092308e-05,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.19155202899708812,0.14797383821144666,-0.19102647569444448,-0.01996280679174256,-0.00036684672037760185,-0.004720052083333343,-0.002056769957562177
linear_gaussian,101,gp_rbf,boundary,0.29251032259690274,0.0027590528898847545,0.8493923611111112,0.7552141894800272,0.04863866170247396,0.017708333333333316,2.251733288479348e-05,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,0.006263054428132242,0.0016488571409850794,-0.012071397569444309,-0.030303449186978026,-0.00044091542561848496,-0.009065755208333342,-0.0020723906454804064
linear_gaussian,101,gp_rbf,central,0.2836905236423744,0.0008133948704364141,0.8522135416666666,0.7349600242146331,0.048642476399739586,0.017187499999999963,5.066491818676392e-05,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,0.003091210962173574,-0.00015468521882632555,-0.01985677083333337,-0.046523520689377484,7.724761962890625e-05,0.0023925781249999976,-0.001966894978977436
linear_gaussian,101,gp_rbf,extrapolated,1.186670668608185,0.8314125211220019,0.4163953993055556,1.3893991777860364,0.050685882568359375,0.04902343750000001,2.5446165333657216e-05,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.5492490448849469,0.5869016009660836,-0.18115234375,0.3460678729814044,2.86102294921875e-05,0.00032552083333333565,-0.002057751751029443
linear_gaussian,101,mdn4,boundary,0.2875710392308903,0.0021995545952179624,0.8731282552083334,0.8080749818633999,0.048659960428873696,0.017985026041666626,0.00016889758383815002,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,0.001323771062119783,0.0010893588463182873,0.011664496527777901,0.022557343196394686,-0.00041961669921875,-0.008789062500000031,-0.00192601039452705
linear_gaussian,101,mdn4,central,0.2815769010488705,0.0016563493211199758,0.8880479600694445,0.8184031438880611,0.048996925354003906,0.02374674479166664,0.00016110762468690001,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,0.0009775883686696796,0.0006882692318572361,0.01597764756944453,0.036919598984050506,0.00043169657389322685,0.008951822916666673,-0.0018564522724772996
linear_gaussian,101,mdn4,extrapolated,1.048464133802834,0.6033013162804753,0.3627115885416667,0.9973474248955175,0.05066458384195963,0.04877929687500001,0.0001899835200068,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.4110425100795959,0.358790396124557,-0.2348361545138889,-0.045983879909114456,7.311503092445604e-06,8.138020833333565e-05,-0.0018932143963563
linear_gaussian,101,ridge,boundary,0.2837754798365772,0.0004522771889252727,0.8944769965277778,0.8343594401525835,0.04850641886393229,0.0138020833333333,9.14758372042949e-06,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,-0.002471788332193303,-0.0006579185599744025,0.03301323784722232,0.04884180148557826,-0.0005731582641601562,-0.012972005208333358,-0.0020857603946447707
linear_gaussian,101,ridge,central,0.2785490052189742,0.00026698368497375793,0.8954535590277778,0.8200824719417813,0.04863675435384115,0.01787109374999995,1.0484376010329774e-05,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,-0.0020503074612266414,-0.0007010964042889816,0.02338324652777779,0.03859892703777068,7.152557373046875e-05,0.003076171874999983,-0.0020070755211538697
linear_gaussian,101,ridge,extrapolated,0.28067429981660863,0.0008936986470132833,0.8952907986111112,0.8304060434228854,0.04847081502278646,0.012825520833333317,1.0374998964834958e-05,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,-0.35674732390662944,-0.24361722150890508,0.2977430555555556,-0.2129252613817466,-0.002186457316080727,-0.035872395833333355,-0.002072822917398265
linear_gaussian,101,student_rank2,boundary,0.28590933409873676,0.0011623003141774536,0.8900553385416666,0.8571178048653402,0.04967721303304037,0.030940755208333292,2.71284576835266e-05,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,-0.00033793407003374076,5.2104565277778445e-05,0.02859157986111116,0.07160016619833498,0.0005976359049479213,0.0041666666666666345,-0.0020677795206816736
linear_gaussian,101,student_rank2,central,0.28061927499238676,0.0011900067297230688,0.9058430989583334,0.8567764461076884,0.04855918884277344,0.015136718749999946,2.9073791665723547e-05,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,1.9962312185928255e-05,0.0002219266404603292,0.03377278645833337,0.07529290120367782,-6.039937337241896e-06,0.00034179687499998057,-0.001988486105498476
linear_gaussian,101,student_rank2,extrapolated,0.8142234391184325,0.3884420429349733,0.4900173611111111,1.1397938695426,0.04980341593424479,0.03577473958333333,2.9559916583821177e-05,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.17680181539519446,0.14393112277905495,-0.10753038194444448,0.09646256473796799,-0.0008538564046223981,-0.012923177083333341,-0.002053637999779279
linear_gaussian,101,transformer_mdn4,boundary,0.2887688768072635,0.0028228987009820488,0.8809136284722222,0.8299256598943474,0.04854742685953776,0.014208984374999968,0.0016406354164549,0.2862472681687705,0.0011101957488996751,0.8614637586805555,0.7855176386670052,0.049079577128092446,0.026774088541666657,0.0020949079783652,0.0025216086384929892,0.0017127029520823736,0.01944986979166674,0.04440802122734222,-0.0005321502685546875,-0.01256510416666669,-0.0004542725619103001
linear_gaussian,101,transformer_mdn4,central,0.2819825970172703,0.0015318136170276166,0.8772243923611112,0.7917322363105503,0.048682848612467446,0.017366536458333307,0.0015570451456975501,0.28059931268020083,0.0009680800892627396,0.8720703125,0.7814835449040106,0.04856522878011068,0.014794921874999966,0.0020175598971641996,0.001383284337069468,0.000563733527764877,0.0051540798611111605,0.010248691406539723,0.00011761983235676621,0.0025716145833333415,-0.0004605147514666495
linear_gaussian,101,transformer_mdn4,extrapolated,0.863612851359972,0.4361173139007661,0.5137532552083334,1.1027634449160744,0.050406455993652344,0.045524088541666674,0.00166271702012935,0.6374216237232381,0.24451092015591835,0.5975477430555556,1.043331304804632,0.05065727233886719,0.048697916666666674,0.0020831979163631,0.22619122763673394,0.19160639374484773,-0.08379448784722221,0.05943214011144238,-0.00025081634521484375,-0.003173828125,-0.0004204808962337502
linear_gaussian,202,edm,boundary,0.2895445335234215,0.005047051132737479,0.8727213541666666,0.8104571005032154,0.049029032389322914,0.025813802083333327,0.00189990364742695,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,0.005850186814142233,0.0038866299940899544,-0.00545247395833337,0.013847932636789295,0.00010903676350910996,0.005843098958333369,5.045225164699999e-05
linear_gaussian,202,edm,central,0.2828016368246469,0.0009127871435828062,0.8795030381944445,0.8037867673893083,0.04861895243326823,0.01611328124999998,0.0019091875001322,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,-0.00022029153023106485,0.00013457852790271004,0.012993706597222321,0.034964100783601015,-6.580352783203125e-05,-0.0016764322916666581,6.131423045489998e-05
linear_gaussian,202,edm,extrapolated,0.9271125845312832,0.45568233927309726,0.3903537326388889,0.8823359999715538,0.05078125,0.05000000000000001,0.0019070642507964502,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.46606350675909286,0.33233775387078285,-0.41284179687499994,-0.26649844621399,0.0009403228759765625,0.011555989583333343,6.11580010930503e-05
linear_gaussian,202,flow,boundary,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_gaussian,202,flow,central,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
